,cmp,0,1,2,3,4,5,6,7,8,9,10
398,(주)라이클,0.0,0.0,0.0,0.0,0.0,0.9347854852676392,0.05485345795750618,0.0,0.0,0.0,0.0
399,(주)스마트스코어,0.0,0.0,0.0,0.9976005554199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,(주)유호스트,0.0,0.20581482350826263,0.0,0.27741238474845886,0.0,0.0,0.016015883535146713,0.0,0.24075525999069214,0.2579348087310791,0.0
401,(주)디케이아이테크놀로지,0.0,0.0,0.0,0.5459943413734436,0.0,0.0,0.07747600227594376,0.0,0.0,0.012643750756978989,0.3583981692790985
402,뤼이드(주),0.0,0.0,0.0,0.0,0.0,0.7566680312156677,0.23926007747650146,0.0,0.0,0.0,0.0
403,스포카(주),0.015153147280216217,0.015153465792536736,0.015152961015701294,0.015153777785599232,0.015153685584664345,0.8484655618667603,0.015153016895055771,0.01515352912247181,0.01515425555408001,0.015153451822698116,0.015153130516409874
404,콤텍정보통신(주),0.0,0.6886665225028992,0.0,0.0,0.0,0.0,0.1311415731906891,0.0,0.14988061785697937,0.0,0.0
405,(주)쿠캣,0.0,0.0,0.0,0.9953125715255737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,(주)파인원홀딩스,0.0,0.06758953630924225,0.0,0.0,0.0,0.0,0.915206789970398,0.0,0.0,0.013788202777504921,0.0
407,넷마블몬스터(주),0.0,0.0,0.0,0.17879533767700195,0.0,0.0,0.0,0.0,0.17892205715179443,0.0,0.6345431804656982
408,펜타시스템테크놀러지(주),0.0,0.041811805218458176,0.0,0.3528522253036499,0.0,0.0,0.0,0.0,0.0,0.44066286087036133,0.16222460567951202
409,(주)뱅크샐러드,0.0,0.0,0.0,0.0,0.0,0.9668383598327637,0.0,0.02801421843469143,0.0,0.0,0.0
410,(주)셀바스에이아이,0.0,0.0,0.0,0.0,0.7526094913482666,0.0,0.0,0.242275208234787,0.0,0.0,0.0
411,(주)패스트뷰,0.0,0.0,0.0,0.0,0.0,0.0,0.9985724091529846,0.0,0.0,0.0,0.0
412,브레인즈컴퍼니(주),0.02619030699133873,0.0,0.0,0.0,0.0,0.0,0.13643169403076172,0.12893041968345642,0.0,0.7055801153182983,0.0
413,씨앤토트플러스(주),0.0,0.09175099432468414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895257830619812,0.0
414,(주)대우루컴즈,0.0,0.0,0.0,0.43677350878715515,0.1145196408033371,0.0,0.0,0.3401966691017151,0.10592244565486908,0.0,0.0
415,(주)디케이비엠시,0.0,0.03994397446513176,0.0,0.4093356132507324,0.0,0.0,0.14891090989112854,0.0,0.0,0.3973005712032318,0.0
416,(주)이씨오,0.0,0.0,0.0,0.0,0.0,0.0,0.18688708543777466,0.0,0.0,0.0,0.8093062043190002
417,평화이즈(주),0.2214859277009964,0.0,0.0,0.0,0.0,0.0,0.0,0.3784100413322449,0.03845356032252312,0.3591926693916321,0.0
418,(주)위메이드플레이,0.0,0.0,0.0,0.21853752434253693,0.0,0.07950114458799362,0.0,0.5988355278968811,0.09799192100763321,0.0,0.0
419,(주)헬로인사,0.9855647683143616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,(주)아이디에스앤트러스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904108643531799,0.0
421,(주)와이어트,0.0,0.0,0.0,0.0,0.0,0.7728698253631592,0.10311593860387802,0.0,0.11810021847486496,0.0,0.0
422,누리미디어(주),0.0,0.0,0.0,0.7058306932449341,0.0,0.0,0.0,0.18217092752456665,0.0,0.0,0.10608335584402084
423,삼양데이타시스템(주),0.0,0.0,0.9925466775894165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,어드밴텍케이알(주),0.0,0.0,0.9951372146606445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,엘지히다찌(주),0.2715800106525421,0.0,0.0,0.0,0.058543793857097626,0.043688029050827026,0.0,0.0,0.0,0.6141762733459473,0.0
426,(주)핸디소프트,0.45992332696914673,0.0,0.0,0.526435911655426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,두산정보통신(주),0.8701055645942688,0.012989625334739685,0.012989591807126999,0.012989277951419353,0.012989354319870472,0.012989389710128307,0.012989362701773643,0.012989514507353306,0.012989598326385021,0.012989205308258533,0.01298951543867588
428,맵퍼스(주),0.0,0.0,0.0,0.43850088119506836,0.0,0.0,0.0,0.0,0.0,0.0,0.5480818152427673
429,하나아이앤에스(주),0.015153942629694939,0.01515411026775837,0.015153879299759865,0.015154172666370869,0.015154031105339527,0.015154109336435795,0.015153616666793823,0.015153997577726841,0.848459005355835,0.015155307948589325,0.015153822489082813
430,한국콩스버그마리타임(주),0.9412131309509277,0.0,0.0,0.0,0.0,0.019213832914829254,0.0,0.0,0.0,0.03384486958384514,0.0
431,(주)대교씨엔에스,0.08485893905162811,0.1200031191110611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527737259864807,0.43972280621528625
432,(주)밸로프,0.0,0.0,0.0,0.995406985282898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,(주)트윔,0.0,0.01693982258439064,0.0,0.0,0.0,0.0,0.0,0.1920510083436966,0.0,0.0,0.7877469062805176
434,메타빌드(주),0.0,0.0,0.0,0.6659969091415405,0.0,0.0,0.0,0.22422771155834198,0.0,0.10637588053941727,0.0
435,유한책임회사앤서스랩코리아,0.0,0.0,0.0,0.3226274847984314,0.0,0.2112206369638443,0.0,0.0,0.0,0.4591906666755676,0.0
436,퓨즈(주),0.0,0.0,0.0,0.05122622475028038,0.0,0.0,0.0,0.0,0.0,0.0,0.9405062794685364
437,(주)티쿤글로벌,0.0,0.0,0.0,0.0,0.15584439039230347,0.1874227523803711,0.33778855204582214,0.0,0.0,0.0,0.3111799955368042
438,교육지대(주),0.0,0.0,0.0,0.9938139319419861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,비에스지파트너스(주),0.0,0.0,0.0,0.40893444418907166,0.0,0.0,0.0,0.0,0.0,0.585716187953949,0.0
440,(주)어스얼라이언스,0.07615020871162415,0.0,0.0,0.3285275399684906,0.0,0.0,0.5912578701972961,0.0,0.0,0.0,0.0
441,(주)에이블리코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.9983615279197693,0.0,0.0,0.0,0.0,0.0
442,아이젝스(주),0.0,0.0,0.0,0.03745410591363907,0.0,0.0,0.0,0.0,0.0,0.9508562088012695,0.0
443,(주)와그,0.0,0.0,0.0,0.0,0.0,0.23248620331287384,0.16585691273212433,0.0,0.5927845239639282,0.0,0.0
444,(주)와이즈버즈,0.018968859687447548,0.0,0.33560413122177124,0.07836710661649704,0.0,0.18943347036838531,0.0,0.09043104201555252,0.043565429747104645,0.23447993397712708,0.0
445,(주)이포넷,0.07956637442111969,0.0,0.0,0.18723969161510468,0.0,0.0,0.07253662496805191,0.0,0.0,0.40286609530448914,0.25536593794822693
446,(주)케이아이엔엑스,0.0,0.28007301688194275,0.0,0.28779491782188416,0.0,0.0,0.0,0.0,0.0,0.4281347990036011,0.0
447,에스지에이(주),0.0,0.0,0.0,0.0,0.0,0.0,0.6620025038719177,0.0,0.0,0.3281365633010864,0.0
448,(주)네이블커뮤니케이션즈,0.0,0.0,0.0,0.0,0.0,0.0,0.9857903122901917,0.0,0.0,0.0,0.0
449,(주)산하정보기술,0.0,0.0,0.0,0.7496889233589172,0.10893997550010681,0.13752174377441406,0.0,0.0,0.0,0.0,0.0
450,(주)에코시안,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22926118969917297,0.7650551199913025,0.0
451,(주)한화컨버전스,0.0,0.0,0.0,0.0,0.9883421659469604,0.0,0.0,0.0,0.0,0.0,0.0
452,(주)헥토이노베이션,0.0,0.0,0.1297367364168167,0.0,0.0,0.0,0.0,0.6209688186645508,0.0,0.0,0.24715381860733032
453,이음소시어스(주),0.17913739383220673,0.0,0.0,0.0,0.0,0.0,0.7390105724334717,0.0,0.0,0.0,0.0
454,포인트모바일(주),0.0,0.0,0.7711846828460693,0.22488072514533997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,(주)생각연구소,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754222631454468,0.0,0.0,0.0
456,(주)컴트루테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0,0.9788510799407959,0.0,0.0,0.0,0.0
457,(주)크몽,0.0,0.0,0.0,0.06426933407783508,0.0,0.829150915145874,0.04110356792807579,0.0,0.0,0.0,0.05586790293455124
458,(주)퀄슨,0.0,0.0,0.0,0.021135566756129265,0.0,0.569572389125824,0.0,0.03677447885274887,0.0,0.0,0.36965006589889526
459,(주)퓨쳐시스템,0.0,0.0,0.0,0.958664059638977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,네티브(주),0.15546737611293793,0.0,0.0,0.0,0.0,0.0,0.0,0.2693568170070648,0.0,0.5665143132209778,0.0
461,엔셀(주),0.0,0.9950308799743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,(주)비아이매트릭스,0.0,0.0,0.0,0.6110833287239075,0.0,0.0,0.18501311540603638,0.0,0.0,0.20206701755523682,0.0
463,(주)인포바인,0.0,0.0,0.9927253127098083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,(주)파라메타,0.0,0.0,0.0,0.0,0.0,0.21760152280330658,0.7642120718955994,0.0,0.0,0.0,0.0
465,(주)포비즈코리아,0.0,0.0,0.0,0.8900301456451416,0.0,0.0,0.0,0.0,0.0,0.10506877303123474,0.0
466,대아티아이(주),0.01598026230931282,0.0,0.0,0.050955187529325485,0.0,0.0,0.0,0.0,0.0,0.9294628500938416,0.0
467,(주)메트릭스코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760684967041016
468,(주)액토즈소프트,0.3876265287399292,0.0,0.0,0.0,0.0,0.0,0.0,0.4191913902759552,0.0,0.04714861884713173,0.13896024227142334
469,(주)코스콤,0.3751985728740692,0.0,0.0,0.0,0.2986678183078766,0.0,0.0,0.17443500459194183,0.0,0.0,0.14736825227737427
470,(주)디유넷,0.0,0.0,0.0,0.0,0.0,0.0,0.7146800756454468,0.26752719283103943,0.0,0.0,0.0
471,(주)이지미디어,0.0,0.0,0.13525044918060303,0.0,0.0,0.0,0.5144922733306885,0.0,0.0,0.24704846739768982,0.09747389703989029
472,다쏘시스템코리아(주),0.0,0.0,0.0,0.0,0.0,0.08121301978826523,0.0,0.0,0.0,0.914524257183075,0.0
473,코너크리에이티브(주),0.0,0.0,0.0,0.0,0.0,0.0,0.5821681022644043,0.0,0.0,0.40483999252319336,0.0
474,코츠테크놀로지(주),0.0,0.026128407567739487,0.0,0.0,0.0,0.0,0.0,0.9631022214889526,0.0,0.0,0.0
475,(주)게임덱스,0.0,0.0,0.0,0.0,0.0,0.0,0.993236243724823,0.0,0.0,0.0,0.0
476,(주)다산네트웍솔루션즈,0.0,0.0,0.0,0.2874239683151245,0.0,0.0,0.08971229195594788,0.5575634837150574,0.0,0.0,0.06081736832857132
477,(주)루키스,0.0,0.0,0.9877111911773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,(주)오케이포스,0.4436112642288208,0.0,0.0,0.41438692808151245,0.0,0.0,0.13793732225894928,0.0,0.0,0.0,0.0
479,(주)유니파이,0.0,0.0,0.0,0.9930576086044312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,(주)퓨처젠,0.0,0.9875431656837463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,네이버아이앤에스(주),0.15840542316436768,0.0,0.0,0.0,0.0,0.2703249454498291,0.0,0.5600773096084595,0.0,0.0,0.0
482,다하미커뮤니케이션즈(주),0.2231217324733734,0.0,0.0,0.0,0.0,0.0,0.012207049876451492,0.0,0.0,0.4228670299053192,0.337615966796875
483,(주)미리디,0.0,0.0,0.0,0.0,0.0,0.20274510979652405,0.022235922515392303,0.0,0.0,0.7690500617027283,0.0
484,(주)삼보컴퓨터,0.0,0.0,0.0,0.0,0.9675235152244568,0.0,0.0,0.0,0.0,0.0,0.0
485,(주)시티랩스,0.0,0.0,0.0,0.5626177191734314,0.0,0.2602002024650574,0.0,0.1426619291305542,0.02625279873609543,0.0,0.0
486,디자인커뮤니케이션(주),0.0,0.0,0.0,0.0,0.9494816064834595,0.0,0.0,0.0,0.0,0.0,0.0
487,아지앙스코리아(주),0.0,0.0,0.0,0.9766818284988403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,키즈룹(주),0.0,0.0,0.0,0.0,0.0,0.7659643888473511,0.22809067368507385,0.0,0.0,0.0,0.0
489,텔코웨어(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914205074310303,0.0,0.0,0.0
490,(주)리틀팍스,0.03195863962173462,0.0,0.0,0.41744887828826904,0.0,0.0,0.28163251280784607,0.028119562193751335,0.0,0.09038161486387253,0.1483634114265442
491,(주)소셜뉴스,0.0,0.0,0.0,0.22403527796268463,0.0,0.3099422752857208,0.46024829149246216,0.0,0.0,0.0,0.0
492,(주)쓰리디팩토리,0.0,0.0,0.0,0.9469084739685059,0.0,0.0,0.0,0.0,0.0,0.05061137303709984,0.0
493,(주)에이디앤스타일,0.0,0.0,0.0,0.3202384412288666,0.0,0.0,0.0,0.5324082374572754,0.059400495141744614,0.0,0.07380563765764236
494,(주)유젠,0.04599414020776749,0.0,0.0,0.0,0.0,0.0,0.31797900795936584,0.0,0.0,0.6323708295822144,0.0
495,(주)지란지교소프트,0.0,0.0,0.6378965973854065,0.0,0.0,0.35310956835746765,0.0,0.0,0.0,0.0,0.0
496,월급날(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802297353744507
497,이랜드시스템스(주),0.01818419247865677,0.018184635788202286,0.018184645101428032,0.01818496733903885,0.018184633925557137,0.018185365945100784,0.01818491332232952,0.818152666091919,0.018184367567300797,0.018185140565037727,0.018184414133429527
498,인버스(주),0.0,0.0,0.0,0.4894711375236511,0.0,0.0,0.1504860520362854,0.0,0.0,0.3543824255466461,0.0
499,(주)드림인사이트,0.0,0.0,0.0,0.4624115824699402,0.0,0.0,0.5348960161209106,0.0,0.0,0.0,0.0
500,(주)씨아이솔루션,0.36924514174461365,0.5747547745704651,0.048499736934900284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,(주)아이에스에프넷코리아,0.0,0.13897472620010376,0.8446568250656128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,(주)알엠소프트,0.0,0.9915800094604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,(주)에이텍시스템,0.0,0.3925820589065552,0.0,0.0,0.0,0.0,0.0,0.5975574254989624,0.0,0.0,0.0
504,(주)재능이아카데미,0.0,0.0,0.0,0.0,0.9903257489204407,0.0,0.0,0.0,0.0,0.0,0.0
505,위지언(주),0.0,0.0,0.0,0.25941741466522217,0.7210959196090698,0.0,0.0,0.0,0.0,0.0,0.0
506,잡플래닛,0.0,0.0,0.0,0.0,0.0,0.8348594307899475,0.0,0.0,0.0,0.1634802371263504,0.0
507,(주)티머니,0.2948790192604065,0.0,0.4866165220737457,0.0,0.0,0.2099456787109375,0.0,0.0,0.0,0.0,0.0
508,일렉트로닉아츠코리아(유),0.10261810570955276,0.0,0.0,0.0,0.0,0.6368657946586609,0.0,0.2510678768157959,0.0,0.0,0.0
509,(주)동훈아이텍,0.0,0.6475940942764282,0.0,0.0,0.0,0.33981436491012573,0.0,0.0,0.0,0.0,0.0
510,(주)유니포인트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9871917366981506
511,(주)윤디자인그룹,0.0,0.0,0.0,0.3175247311592102,0.0,0.0,0.0,0.0,0.0,0.6597402691841125,0.0
512,아이엠씨게임즈(주),0.0,0.0,0.6983650922775269,0.2882184684276581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,아이크래프트(주),0.0,0.48663923144340515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062437057495117,0.0
514,오비고(주),0.0,0.0,0.0,0.7843703031539917,0.0,0.0,0.0,0.0,0.0,0.20303843915462494,0.0
515,(주)데이타솔루션,0.0,0.657241940498352,0.0,0.23748591542243958,0.0,0.0,0.0,0.0,0.0,0.09753280133008957,0.0
516,(주)에스에스알,0.0,0.377872109413147,0.0,0.6147542595863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,지티원(주),0.0,0.42869362235069275,0.0,0.0,0.0,0.0,0.0,0.5613248944282532,0.0,0.0,0.0
518,티아이스퀘어(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837629795074463
519,(주)베스파,0.0,0.0,0.0,0.0,0.0,0.2715187668800354,0.5934263467788696,0.13047897815704346,0.0,0.0,0.0
520,(주)스마트인피니,0.0,0.0,0.0,0.2493886798620224,0.0,0.10638764500617981,0.0,0.389931857585907,0.0,0.2477291375398636,0.0
521,(주)이노트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548557281494141,0.0,0.3284265100955963,0.0
522,(주)포시에스,0.0,0.0,0.0,0.17118717730045319,0.0,0.0,0.0,0.8183194994926453,0.0,0.0,0.0
523,(주)하이브로,0.0,0.0,0.0,0.6591178178787231,0.0,0.0,0.33889079093933105,0.0,0.0,0.0,0.0
524,오티아이(주),0.0,0.9915802478790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,(주)두잇시스템,0.0,0.2602638006210327,0.0,0.0,0.0,0.0,0.7295056581497192,0.0,0.0,0.0,0.0
526,(주)씨티티디,0.0,0.0,0.0,0.0,0.0,0.0,0.18450039625167847,0.0,0.0,0.0,0.8114877343177795
527,(주)아비드이앤에프,0.0,0.0,0.0,0.9981015920639038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,아이퀘스트(주),0.0,0.0,0.0,0.9747394919395447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,티쓰리엔터테인먼트(주),0.0,0.0,0.0,0.0,0.9545353651046753,0.0,0.0,0.0,0.0,0.0,0.0
530,(주)미소정보기술,0.0,0.09000612050294876,0.0,0.468654066324234,0.0,0.0,0.14702461659908295,0.05074036493897438,0.0,0.24145165085792542,0.0
531,(주)지오투정보기술,0.0,0.0,0.0,0.0,0.0,0.0,0.7565851807594299,0.0,0.0,0.23367145657539368,0.0
532,네이버웹툰,0.065908282995224,0.0,0.0,0.0,0.0,0.6351897120475769,0.0,0.0,0.0,0.29556480050086975,0.0
533,위두커뮤니케이션즈(주),0.0,0.0,0.0,0.0,0.0,0.0,0.2109379768371582,0.0,0.0,0.7716484665870667,0.0
534,포켓몬코리아(주),0.0,0.0,0.9527941942214966,0.04090997204184532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,(주)뉴스1,0.0,0.0,0.0,0.4213182032108307,0.0,0.0,0.0,0.571803867816925,0.0,0.0,0.0
536,(주)다날엔터테인먼트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944550395011902,0.0,0.0,0.0
537,(주)다우데이타,0.0,0.12174467742443085,0.0,0.0,0.0,0.0,0.0,0.0,0.09340734034776688,0.7752752900123596,0.0
538,(주)씨유기획,0.0,0.0,0.0,0.8900229930877686,0.0,0.0,0.10764534771442413,0.0,0.0,0.0,0.0
539,(주)아티언스,0.0,0.0,0.0,0.5576258897781372,0.0,0.17521196603775024,0.1999429315328598,0.0,0.0,0.06403625756502151,0.0
540,(주)집꾸미기,0.0,0.0,0.0,0.0,0.0,0.7097213268280029,0.28534814715385437,0.0,0.0,0.0,0.0
541,(주)헥토파이낸셜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960634708404541,0.0,0.0,0.0
542,노츠(주),0.0,0.23888058960437775,0.21717265248298645,0.0,0.0,0.0,0.0,0.0,0.0,0.5343742370605469,0.0
543,한국후지쯔(주),0.0,0.0,0.0,0.0,0.9864269495010376,0.0,0.0,0.0,0.0,0.0,0.0
544,(주)산업마케팅,0.0,0.0,0.0,0.5669906735420227,0.0,0.0,0.42488589882850647,0.0,0.0,0.0,0.0
545,(주)소리자바,0.0,0.0,0.0,0.2688520550727844,0.0,0.0,0.0,0.0,0.0,0.0724780485033989,0.6535459756851196
546,(주)힙합퍼,0.0,0.0,0.15677419304847717,0.0,0.0,0.0,0.8304380774497986,0.0,0.0,0.0,0.0
547,넛지헬스케어(주),0.0,0.0,0.0,0.8757604956626892,0.0,0.0,0.12242883443832397,0.0,0.0,0.0,0.0
548,디에스글로벌(주),0.0,0.0,0.0,0.7955623269081116,0.0,0.0,0.0,0.0,0.0,0.18806886672973633,0.0
549,이와이드플러스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.5454801917076111,0.0,0.0,0.4090457260608673,0.0
550,(주)와이지플러스,0.0,0.0,0.0,0.0,0.0,0.030955888330936432,0.9638967514038086,0.0,0.0,0.0,0.0
551,선도소프트(주),0.0,0.6278706789016724,0.0,0.3545656204223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,케이엘넷(주),0.21905948221683502,0.0,0.7752569913864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
