,cmp,0,1,2,3,4,5
278,브랜드유니버스(유),0.16294367611408234,0.0,0.0,0.0,0.8324440121650696,0.0
279,한국로슈진단(주),0.0,0.05820173770189285,0.8235511779785156,0.0,0.0,0.11435730755329132
280,(주)마카스,0.0,0.08664938807487488,0.0,0.9069318175315857,0.0,0.0
281,언더아머코리아(유),0.11815528571605682,0.33872610330581665,0.4856569170951843,0.02121923118829727,0.03429866582155228,0.0
282,오아(주),0.0,0.0,0.5679941177368164,0.0,0.4309587776660919,0.0
283,한솔로지스틱스(주),0.4046766459941864,0.19834357500076294,0.0,0.0,0.0,0.39421722292900085
284,바이어스도르프코리아(유),0.0,0.796610414981842,0.0,0.0,0.19861580431461334,0.0
285,아트라스콥코코리아(주),0.0,0.8571032881736755,0.0,0.0,0.035482101142406464,0.10599468648433685
286,행복나래(주),0.0,0.7806905508041382,0.0,0.1915229707956314,0.0,0.020557546988129616
287,(주)휠라홀딩스,0.02598167210817337,0.0,0.0,0.0,0.6278035044670105,0.34011977910995483
288,인터파크인터내셔널(주),0.0,0.0,0.987449586391449,0.0,0.0,0.0
289,(주)STX,0.0,0.0,0.0,0.4589560329914093,0.5321860313415527,0.0
290,(주)디엔컴퍼니,0.0,0.0,0.9852439761161804,0.0,0.0,0.0
291,(주)마녀공장,0.0,0.0,0.15382865071296692,0.3782617449760437,0.466952919960022,0.0
292,(주)한국금거래소쓰리엠,0.05027077719569206,0.08792724460363388,0.5274681448936462,0.06063445657491684,0.27273619174957275,0.0
293,더샘인터내셔날(주),0.0,0.0,0.9463093876838684,0.0,0.04782869294285774,0.0
294,오토앤(주),0.0,0.1371927708387375,0.6272473931312561,0.0,0.04781794175505638,0.1852244883775711
295,밀레에델바이스홀딩스(주),0.0,0.9794535636901855,0.0,0.0,0.0,0.0
296,(주)동성모터스,0.012549381703138351,0.0,0.057695236057043076,0.7529899477958679,0.0,0.17564640939235687
297,오픈갤러리(주),0.0,0.4171887934207916,0.0,0.0,0.3513711392879486,0.2284858524799347
298,씨엠에이씨지엠코리아(주),0.0,0.0,0.9751909375190735,0.0,0.02114642970263958,0.0
299,인터지스(주),0.0,0.9302955865859985,0.0,0.015152779407799244,0.0,0.050304312258958817
300,동신툴피아(주),0.15152740478515625,0.0,0.734702467918396,0.11162050068378448,0.0,0.0
301,에어서울(주),0.41554734110832214,0.0,0.29237955808639526,0.2866372764110565,0.0,0.0
302,테크데이타(주),0.0,0.2891034185886383,0.0,0.6916364431381226,0.0,0.0
303,한국허벌라이프(주),0.0,0.7114404439926147,0.0,0.0,0.2828983664512634,0.0
304,헬스밸런스(주),0.0,0.0,0.04094262421131134,0.0,0.9559650421142578,0.0
305,(주)농협물류,0.0,0.8447211980819702,0.0,0.0,0.0,0.14892607927322388
306,(주)사운드캣,0.0,0.0,0.0,0.0,0.9892125129699707,0.0
307,크록스코리아(주),0.0,0.7031487226486206,0.0,0.0,0.2947593033313751,0.0
308,대원씨티에스(주),0.0,0.2573857605457306,0.21464069187641144,0.0,0.4524638056755066,0.0744229331612587
309,돌코리아(유),0.12115456163883209,0.12734773755073547,0.3763929307460785,0.03384288027882576,0.24406573176383972,0.09719613194465637
310,애로우일렉트로닉스(유),0.0,0.9906526803970337,0.0,0.0,0.0,0.0
311,크리스챤디올꾸뛰르코리아(주),0.6997172236442566,0.02279953844845295,0.27578237652778625,0.0,0.0,0.0
312,한국트럼프지엠비에이취(주),0.29512736201286316,0.3299686014652252,0.36281314492225647,0.0,0.0,0.011085526086390018
313,(주)윈시스템즈,0.0,0.0,0.7647116184234619,0.0,0.17413489520549774,0.058033864945173264
314,페르노리카코리아(주),0.0,0.5179416537284851,0.10872473567724228,0.09874270111322403,0.26990845799446106,0.0
315,한국에이브이엘(주),0.0,0.5187160968780518,0.259517103433609,0.0,0.0,0.21047662198543549
316,호전실업,0.0,0.0,0.8667004108428955,0.12963783740997314,0.0,0.0
317,(주)진인프라,0.3364461064338684,0.1314496248960495,0.012775472365319729,0.5178489685058594,0.0,0.0
318,지에스글로벌(주),0.0,0.49827173352241516,0.0,0.49732571840286255,0.0,0.0
319,(주)고려해운항공,0.24858693778514862,0.10765787959098816,0.37519896030426025,0.016100885346531868,0.0,0.2515488564968109
320,(주)인터파크큐브릿지,0.0,0.0,0.9930436015129089,0.0,0.0,0.0
321,(주)트리,0.10770001262426376,0.0,0.8315801620483398,0.0,0.0,0.05982061102986336
322,제이티인터내셔널코리아(주),0.025149071589112282,0.39709097146987915,0.14376693964004517,0.0,0.0,0.43277692794799805
323,쿠팡로지스틱스서비스(유),0.2769126892089844,0.0,0.034197740256786346,0.0,0.0,0.6875700950622559
324,한국미쓰비시전기오토메이션(주),0.0,0.5781852006912231,0.0,0.11091646552085876,0.30834847688674927,0.0
325,한국후지필름(주),0.0,0.9955431818962097,0.0,0.0,0.0,0.0
326,(유)기흥모터스,0.0,0.0,0.24086521565914154,0.7400292754173279,0.01469801738858223,0.0
327,삼천리자전거(주),0.0,0.0,0.37184035778045654,0.623094379901886,0.0,0.0
328,신코(주),0.0,0.0,0.0,0.9886136054992676,0.0,0.0
329,에스케이(주)엔카,0.0187112707644701,0.018673531711101532,0.9064731001853943,0.01878826878964901,0.018661465495824814,0.018692368641495705
330,한국로지스풀(주),0.0,0.8070536255836487,0.0,0.19027303159236908,0.0,0.0
331,(주)비엠케이리미티드,0.0,0.0,0.8941563367843628,0.0,0.10344510525465012,0.0
332,(주)리노스,0.0,0.0,0.9400476217269897,0.0,0.0545586496591568,0.0
333,(주)에스엠케이티앤아이,0.3186470568180084,0.0,0.0,0.2766485810279846,0.40272870659828186,0.0
334,비브라운코리아(주),0.0,0.8754921555519104,0.0,0.11777263879776001,0.0,0.0
335,에스케이가스(주),0.0,0.652005672454834,0.0,0.34464341402053833,0.0,0.0
336,에이치디솔루션즈(주),0.0,0.4638687074184418,0.0,0.0,0.5305571556091309,0.0
337,마스타자동차관리(주),0.0,0.0,0.17994150519371033,0.24399210512638092,0.0,0.5692390203475952
338,유센로지스틱스코리아(주),0.0,0.871677577495575,0.0,0.02585005760192871,0.07864847779273987,0.02275293879210949
339,캐논코리아컨슈머이미징(주),0.01880170963704586,0.018714023754000664,0.018708139657974243,0.9063578248023987,0.01867642253637314,0.018741903826594353
340,한국아스텔라스제약(주),0.0,0.9916592836380005,0.0,0.0,0.0,0.0
341,한국존슨앤드존슨판매(유),0.0,0.9868387579917908,0.0,0.0,0.0,0.0
342,디에이치엘서플라이체인코리아(주),0.0,0.9974775314331055,0.0,0.0,0.0,0.0
343,보쉬렉스로스코리아(주),0.4314254820346832,0.5637610554695129,0.0,0.0,0.0,0.0
344,(주)서흥인터내셔날,0.06603620201349258,0.0,0.8968867063522339,0.03536370396614075,0.0,0.0
345,(주)에이아이에프,0.0,0.15418803691864014,0.0,0.39750194549560547,0.0,0.44695964455604553
346,루미가넷,0.943625271320343,0.011237741447985172,0.011323202401399612,0.01128185074776411,0.011292382143437862,0.011239555664360523
347,(주)박스터,0.0,0.27925971150398254,0.0,0.0,0.7149336934089661,0.0
348,세방익스프레스(주),0.0,0.9076328277587891,0.0,0.08275730162858963,0.0,0.0
349,세이브존(주),0.5085958242416382,0.0,0.48104026913642883,0.0,0.0,0.0
350,한국엔드레스하우저(주),0.0,0.4232015907764435,0.0,0.0,0.3619581162929535,0.210404634475708
351,혼다코리아(주),0.0,0.0,0.024674752727150917,0.0,0.9640949964523315,0.0
352,(주)케이씨티시,0.0,0.7846320271492004,0.20750325918197632,0.0,0.0,0.0
353,(주)프리미엄패스인터내셔널,0.11296499520540237,0.0,0.7326546311378479,0.1370050013065338,0.0,0.015002425760030746
354,고려해운(주),0.0,0.612401008605957,0.3778300881385803,0.0,0.0,0.0
355,한국스트라이커(주),0.0,0.4063224196434021,0.0,0.0,0.5880622863769531,0.0
356,한국야스카와전기(주),0.0,0.10014905035495758,0.0,0.3353114724159241,0.5557746887207031,0.0
357,(주)에이수스코리아,0.0,0.6567215919494629,0.0,0.0,0.33553457260131836,0.0
358,(주)지앤푸드,0.0,0.0,0.0,0.996080756187439,0.0,0.0
359,더클래스효성(주),0.6971319317817688,0.0,0.0,0.2847401797771454,0.0,0.011287561617791653
360,(주)피플앤코,0.0,0.0,0.9910590052604675,0.0,0.0,0.0
361,야마하뮤직코리아(주),0.0,0.2478891760110855,0.0,0.1261657476425171,0.5108301043510437,0.1134718582034111
362,태영상선(주),0.0,0.0,0.11714653670787811,0.0,0.8789361715316772,0.0
363,(주)금양인터내셔날,0.0,0.9884573817253113,0.0,0.0,0.0,0.0
364,(주)넥스트플레이어,0.0,0.0,0.1342025250196457,0.0,0.8155454397201538,0.049631230533123016
365,(주)우신라보타치,0.0,0.0,0.12218190729618073,0.0,0.8712832927703857,0.0
366,S.F.Express(주),0.0,0.9881010055541992,0.0,0.0,0.0,0.0
367,공항철도(주),0.45361992716789246,0.4654066264629364,0.0,0.07767380028963089,0.0,0.0
368,복정제형(주),0.0,0.0,0.8728954195976257,0.10189682245254517,0.02388506755232811,0.0
369,오토플러스(주),0.0,0.0,0.5843597054481506,0.06050599366426468,0.28995195031166077,0.05498926341533661
370,하니웰애널리틱스(주),0.0,0.6055627465248108,0.0,0.0,0.21468602120876312,0.17651106417179108
371,(주)아식스코리아,0.0,0.20742538571357727,0.0,0.0,0.7857717275619507,0.0
372,(주)제때,0.11402033269405365,0.7999938726425171,0.06602256000041962,0.0,0.0,0.01884392835199833
373,솔리드이엔지(주),0.0,0.12207316607236862,0.0,0.7271249890327454,0.14193160831928253,0.0
374,애터미(주),0.0,0.28152182698249817,0.0,0.1785438358783722,0.03472349792718887,0.5035766363143921
375,엔투비(주),0.0,0.20594030618667603,0.0,0.5418441295623779,0.014159409329295158,0.23707373440265656
376,제이더블유중외메디칼(주),0.5237844586372375,0.0,0.46855810284614563,0.0,0.0,0.0
377,한국아즈빌(주),0.0,0.07389141619205475,0.0,0.9224078059196472,0.0,0.0
378,(주)올리브인터내셔널,0.0,0.0,0.0,0.0,0.9989395141601562,0.0
379,(주)펫프렌즈,0.0,0.0,0.0,0.0,0.4157194495201111,0.5817322134971619
380,한솔피엔에스(주),0.0,0.2075471729040146,0.0,0.6117414236068726,0.0,0.16927972435951233
381,(주)리테일앤인사이트,0.0,0.0,0.23181426525115967,0.01943722739815712,0.5403808951377869,0.20472188293933868
382,(주)이상네트웍스,0.0,0.9864097833633423,0.0,0.0,0.0,0.0
383,디에이치케이솔루션(주),0.3452114760875702,0.5001445412635803,0.06749571859836578,0.0,0.08608893305063248,0.0
384,온라인팜(주),0.0,0.0,0.9880790710449219,0.0,0.0,0.0
385,준코 노래타운,0.19113801419734955,0.0,0.7924636602401733,0.0,0.0,0.0
386,클라랑스코리아(유),0.589531421661377,0.401244580745697,0.0,0.0,0.0,0.0
387,페어콘라인(주),0.0,0.19211922585964203,0.8030683398246765,0.0,0.0,0.0
