,cmp,0,1,2,3,4,5,6
93,(주)엠비씨플러스,0.04038868844509125,0.0,0.0,0.7008806467056274,0.0,0.038206662982702255,0.217473104596138
94,(주)디엠씨미디어,0.0,0.9127264022827148,0.020676812157034874,0.0,0.0,0.06382501125335693,0.0
95,(주)자이언트스텝,0.0,0.9536036849021912,0.02454744279384613,0.02013663575053215,0.0,0.0,0.0
96,(주)제이와이피엔터테인먼트,0.0,0.0,0.9368752837181091,0.0,0.0,0.0,0.05855629965662956
97,(주)해법에듀,0.0,0.0,0.0,0.0,0.0,0.0,0.991811215877533
98,(주)북이십일,0.5321217179298401,0.4602469205856323,0.0,0.0,0.0,0.0,0.0
99,에스비에스콘텐츠허브(주),0.0,0.08586092293262482,0.6001887917518616,0.0,0.0,0.0,0.30405193567276
100,(주)성원애드피아,0.0,0.0,0.369779109954834,0.0,0.0,0.0,0.6269144415855408
101,한국경제티브이(주),0.2900124788284302,0.0,0.2528713047504425,0.0,0.0,0.0,0.453436017036438
102,(주)동아일보사,0.0,0.0,0.0,0.0,0.7024430632591248,0.0,0.2888089716434479
103,(주)엠디마케팅,0.0,0.0,0.0,0.0,0.9941846132278442,0.0,0.0
104,(주)이든앤앨리스마케팅,0.0,0.0,0.0,0.0,0.9970417618751526,0.0,0.0
105,(재)한국우편사업진흥원,0.0,0.0,0.0,0.0,0.0,0.0,0.9938520193099976
106,씨엠비대전방송(주),0.0,0.0,0.0,0.0,0.2907615602016449,0.0,0.6950861215591431
107,(주)에스에이엠지엔터테인먼트,0.0,0.9543793797492981,0.04190168157219887,0.0,0.0,0.0,0.0
108,(주)그룹아이디디,0.0,0.0,0.24189935624599457,0.7542443871498108,0.0,0.0,0.0
109,(주)시너지힐앤놀튼,0.0,0.3725816309452057,0.2141333371400833,0.2298412024974823,0.18138451874256134,0.0,0.0
110,(주)투바앤,0.0,0.12880635261535645,0.8663153648376465,0.0,0.0,0.0,0.0
111,(주)카카오엠,0.02047097124159336,0.8771088719367981,0.020507054403424263,0.02046569064259529,0.02048378251492977,0.020464766770601273,0.020498884841799736
112,(주)금솔커뮤니케이션,0.38729026913642883,0.5361707806587219,0.0,0.0,0.0,0.0728045329451561,0.0
113,(주)상록에스,0.0,0.0,0.0,0.0,0.0,0.7321271300315857,0.257625550031662
114,에델만코리아(주),0.0,0.6179424524307251,0.3788278102874756,0.0,0.0,0.0,0.0
115,서울비젼,0.014351827092468739,0.014349267818033695,0.0143551304936409,0.014336232095956802,0.01434058602899313,0.9139330387115479,0.014333941973745823
116,(주)한국경제신문,0.0,0.0,0.0,0.8609557151794434,0.0,0.0,0.13278798758983612
117,(주)서울문화사,0.0,0.640204668045044,0.0,0.0,0.0,0.0,0.3525466024875641
118,(주)아인스미디어,0.0,0.0,0.0,0.0,0.9960765242576599,0.0,0.0
119,티비더블유에이코리아(주),0.0,0.0,0.9039440751075745,0.0,0.09100402891635895,0.0,0.0
120,매일방송(주),0.5465282201766968,0.0,0.0,0.0,0.0,0.0,0.44904765486717224
121,(주)레페리,0.0,0.18861977756023407,0.461382657289505,0.34744876623153687,0.0,0.0,0.0
122,(사)한국산업기술진흥협회,0.6457953453063965,0.0,0.0,0.0,0.0,0.0,0.35144567489624023
123,(주)동아사이언스,0.0,0.4958307147026062,0.0,0.0,0.0,0.5014723539352417,0.0
124,이노브(주),0.18150101602077484,0.7010407447814941,0.0,0.0,0.0,0.0,0.10876353830099106
125,(재)세종문화회관,0.42385193705558777,0.0,0.0,0.10647520422935486,0.0,0.0,0.46450114250183105
126,승일미디어그룹(주),0.0,0.43452325463294983,0.0,0.0,0.5602045655250549,0.0,0.0
127,예술의전당,0.0,0.0,0.0,0.5561832189559937,0.0,0.0,0.4302879571914673
128,(주)교학사,0.2640817165374756,0.0,0.0,0.0,0.7266004085540771,0.0,0.0
129,(주)지학사,0.0,0.0,0.0,0.0,0.0,0.0,0.9936742782592773
130,(주)지우컴퍼니,0.0,0.022408416494727135,0.0,0.0,0.9734944701194763,0.0,0.0
131,(주)키스톤마케팅컴퍼니,0.0,0.694202184677124,0.3043668270111084,0.0,0.0,0.0,0.0
132,(주)상화,0.0,0.0,0.0,0.0,0.9837637543678284,0.0,0.0
133,(주)예림당,0.0,0.0,0.0,0.792477011680603,0.0,0.18437911570072174,0.0
134,와이비엠(주),0.0,0.0,0.057996705174446106,0.0,0.0,0.0,0.9354228377342224
135,(주)동심,0.0,0.0,0.1042543277144432,0.5540443658828735,0.0,0.0,0.33779773116111755
136,(주)바른컴퍼니,0.9025111198425293,0.08395570516586304,0.0,0.0,0.0,0.0,0.0
137,(주)양유,0.0,0.9641563296318054,0.0,0.0,0.0,0.0,0.0
138,(주)삼성출판사,0.0,0.0,0.0,0.09398967027664185,0.4447712302207947,0.0,0.45167216658592224
139,머니투데이(주),0.0,0.8348159790039062,0.0,0.0,0.0,0.0,0.16070017218589783
140,(주)비욘드마케팅그룹,0.0,0.24592892825603485,0.48741281032562256,0.0,0.2623111605644226,0.0,0.0
141,(주)모티브플럭스인터렉티브,0.0,0.9784765243530273,0.0,0.0,0.0,0.0,0.0
142,토이온(주),0.8772045969963074,0.020482812076807022,0.020450860261917114,0.020470663905143738,0.020466333255171776,0.020438585430383682,0.020486144348978996
143,메이비원(주),0.012426463887095451,0.9763649106025696,0.0,0.0,0.0,0.0,0.0
144,씨제이파워캐스트(주),0.541053295135498,0.0,0.41408661007881165,0.0,0.0,0.0,0.0
145,(주)디스트릭트코리아,0.0,0.9946206212043762,0.0,0.0,0.0,0.0,0.0
146,(주)바이널아이,0.023856177926063538,0.8568055629730225,0.023867566138505936,0.02390359528362751,0.023849904537200928,0.023849327117204666,0.023867907002568245
147,(주)타라그래픽스,0.021985528990626335,0.0,0.0,0.9664400815963745,0.0,0.0,0.0
148,(유)유니북스,0.0,0.0,0.0,0.20790202915668488,0.0,0.0,0.7795109152793884
149,오로라월드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.994063675403595
150,(주)성우애드컴,0.0,0.0,0.0,0.0,0.9493492245674133,0.0,0.0
151,(주)아이디어키,0.16716165840625763,0.17224161326885223,0.0,0.0,0.37412214279174805,0.2845698893070221,0.0
152,(주)이피피엔,0.0,0.09152208268642426,0.8572132587432861,0.0,0.0,0.0,0.044887520372867584
153,퍼니플럭스엔터테인먼트(주),0.0,0.040331657975912094,0.948961615562439,0.0,0.0,0.0,0.0
154,(주)스마일코리아,0.9946216344833374,0.0,0.0,0.0,0.0,0.0,0.0
155,한샘이유지(주),0.0,0.0,0.0,0.0,0.9877066612243652,0.0,0.0
156,(주)트레져헌터,0.0,0.9616711139678955,0.0,0.0,0.035913266241550446,0.0,0.0
157,에이클라엔터테인먼트(주),0.0,0.05194611847400665,0.0,0.6395409107208252,0.30426347255706787,0.0,0.0
158,(주)넥서스,0.0,0.49190086126327515,0.0,0.0,0.0,0.0,0.49059534072875977
159,롯데컬처웍스(주),0.0,0.0,0.07688163220882416,0.0,0.0,0.38818877935409546,0.5320605039596558
160,엠얼라이언스(주),0.0,0.986344575881958,0.0,0.0,0.0,0.0,0.0
161,(주)로이비쥬얼,0.0,0.17659178376197815,0.2681209444999695,0.0,0.0,0.0,0.5524600744247437
162,(주)제이콘텐트리,0.0,0.0,0.0,0.0,0.0,0.9804450273513794,0.0
163,(주)브이에이스튜디오,0.0,0.5208576321601868,0.33183473348617554,0.0,0.0,0.0452355332672596,0.09888444095849991
164,(주)포스트비쥬얼,0.011043024249374866,0.011049961671233177,0.011053550988435745,0.011028391309082508,0.011023536324501038,0.9337818026542664,0.011019747704267502
165,(주)다츠,0.0,0.0,0.0,0.0,0.9754201769828796,0.0,0.0
166,(주)테라핀,0.0,0.0,0.9987229704856873,0.0,0.0,0.0,0.0
167,(주)비책,0.0,0.19075338542461395,0.4129388630390167,0.0,0.3881104290485382,0.0,0.0
168,(주)위즈덤하우스,0.0,0.244346022605896,0.48353108763694763,0.2689538896083832,0.0,0.0,0.0
169,(주)이인벤션,0.0,0.2796546518802643,0.0,0.0,0.7167604565620422,0.0,0.0
170,피엠지인티그레이티드 커뮤니케이션즈(주),0.0,0.2621440291404724,0.5458737015724182,0.0,0.0,0.0,0.1875012218952179
