,cmp,0,1,2,3,4,5,6,7
84,(주)요거프레소,0.05383555591106415,0.0,0.15806759893894196,0.0,0.0,0.0,0.7857341766357422,0.0
85,(주)발렉스서비스,0.811105489730835,0.0,0.0,0.0,0.1876842975616455,0.0,0.0,0.0
86,(주)강원랜드,0.0,0.0,0.0,0.9946559071540833,0.0,0.0,0.0,0.0
87,(주)디티앤씨,0.0,0.0,0.0,0.01416768692433834,0.0,0.0,0.0,0.9845629930496216
88,(주)지씨셀,0.013659823685884476,0.0,0.1446264386177063,0.0,0.4755645990371704,0.0,0.22742630541324615,0.13614775240421295
89,(주)아데코코리아,0.7517446875572205,0.0,0.0,0.0,0.0,0.0,0.24297305941581726,0.0
90,(주)나이스디앤비,0.0,0.0,0.5803221464157104,0.0,0.0,0.0,0.0,0.4182385802268982
91,(주)씨제이텔레닉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930960536003113
92,인크루트(주),0.0,0.0,0.5448304414749146,0.0,0.0,0.0,0.451037734746933,0.0
93,커리어케어(주),0.0,0.0,0.966107189655304,0.0,0.0,0.0,0.030850725248456,0.0
94,엘비휴넷(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9978723526000977,0.0
95,(주)바이오톡스텍,0.4134218096733093,0.0,0.15282587707042694,0.01851687952876091,0.019316859543323517,0.0,0.3950238525867462,0.0
96,(주)킨텍스,0.0,0.0,0.9899238348007202,0.0,0.0,0.0,0.0,0.0
97,법무법인(유)율촌,0.0,0.0,0.33618056774139404,0.0,0.0,0.0,0.0,0.6613802313804626
98,한국평가데이터(주),0.0,0.0,0.021348759531974792,0.0,0.0,0.0,0.0,0.9761719703674316
99,(주)쥬비스,0.0,0.0,0.8696078658103943,0.0,0.11794224381446838,0.0,0.0,0.0
100,제이더블유메리어트호텔,0.0,0.346337229013443,0.0,0.6496655344963074,0.0,0.0,0.0,0.0
101,후니드(주),0.0883549302816391,0.0,0.36481720209121704,0.0,0.5408064723014832,0.0,0.0,0.0
102,(주)아이비에스인더스트리,0.9979661107063293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
