,cmp,0,1,2,3,4,5,6,7,8,9
202,(주)마음에이아이,0.0,0.1317303329706192,0.0,0.03826088830828667,0.0,0.20869608223438263,0.0,0.6205122470855713,0.0,0.0
203,(주)바이브컴퍼니,0.0110879335552454,0.3593434691429138,0.0,0.3816983699798584,0.0,0.0649295225739479,0.06992547959089279,0.08530008047819138,0.0,0.0264140497893095
204,아시아나아이디티(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953823089599609,0.0
205,한솔인티큐브(주),0.0,0.0,0.0,0.5994763970375061,0.0,0.0,0.0,0.0,0.3961013853549957,0.0
206,네오싸이언(주),0.0,0.0,0.0,0.0,0.0,0.0,0.8764276504516602,0.11919849365949631,0.0,0.0
207,(주)그린랩스,0.0,0.4017661213874817,0.0,0.0,0.0,0.0,0.050324179232120514,0.20658309757709503,0.0,0.33650702238082886
208,(주)쿠프마케팅,0.4463447332382202,0.056748904287815094,0.0,0.3866661489009857,0.0,0.0,0.0,0.10622289776802063,0.0,0.0
209,대신정보통신(주),0.06847453117370605,0.0,0.0,0.05414398014545441,0.0,0.0,0.0,0.0,0.8720352649688721,0.0
210,(주)에쓰씨케이,0.0,0.0,0.0,0.6719658970832825,0.0,0.010598937049508095,0.0,0.0,0.31514784693717957,0.0
211,(주)엑셈,0.0,0.5780618786811829,0.0,0.030147291719913483,0.0,0.0,0.0,0.0,0.3891279697418213,0.0
212,(주)우리요,0.4465087056159973,0.0,0.0,0.0,0.0,0.0,0.0,0.5468212962150574,0.0,0.0
213,엔카닷컴(주),0.0,0.030212368816137314,0.0,0.052294451743364334,0.0,0.0,0.6393839120864868,0.0,0.27667996287345886,0.0
214,(주)엘솔컴퍼니,0.014293652959167957,0.014294344000518322,0.01429050788283348,0.014292804524302483,0.014292594976723194,0.014293056912720203,0.014291655272245407,0.014292681589722633,0.014294333755970001,0.871364414691925
215,스카우트(주),0.6546790599822998,0.0,0.0,0.15211623907089233,0.0,0.0,0.0,0.19040319323539734,0.0,0.0
216,(주)시큐아이,0.0,0.01778169348835945,0.0,0.0541839525103569,0.0,0.0,0.0,0.0,0.925699770450592,0.0
217,인포뱅크(주),0.538672685623169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4544863700866699,0.0
218,뱅크웨어글로벌(주),0.0,0.11141151934862137,0.0,0.19482016563415527,0.0,0.0366201177239418,0.0,0.07846740633249283,0.5772137641906738,0.0
219,(주)솔트룩스,0.0,0.6455138921737671,0.0,0.11239620298147202,0.0,0.0,0.0,0.24088646471500397,0.0,0.0
220,(주)아이엠비씨,0.0,0.0,0.9898816347122192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,(주)아이온커뮤니케이션즈,0.0,0.0,0.0,0.3411104679107666,0.0,0.0,0.0,0.6346349120140076,0.0,0.0
222,(주)에티버스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965229630470276,0.0
223,(주)영림원소프트랩,0.0,0.0,0.0,0.9977712035179138,0.0,0.0,0.0,0.0,0.0,0.0
224,(주)농협정보시스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963545799255371,0.0
225,(주)예스콜닷컴,0.0,0.0,0.0,0.0,0.0,0.0,0.9676392078399658,0.0,0.0,0.0
226,(주)엔텔스,0.0,0.0,0.0,0.7793771624565125,0.0,0.0,0.06592193990945816,0.0,0.14831186830997467,0.0
227,한국통신인터넷기술(주),0.0,0.0,0.980547308921814,0.0,0.0,0.0,0.0,0.0,0.014007947407662868,0.0
228,(주)오케이몰,0.0,0.6592435836791992,0.0,0.3345562219619751,0.0,0.0,0.0,0.0,0.0,0.0
229,(주)디지틀조선일보,0.418895959854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709717869758606,0.0
230,(주)곰앤컴퍼니,0.0,0.0,0.531172513961792,0.0,0.0,0.2997199594974518,0.0,0.0,0.0,0.16372017562389374
231,(주)위버스마인드,0.574915885925293,0.0,0.0,0.0,0.0,0.0,0.15951576828956604,0.260341614484787,0.0,0.0
232,한국지역정보개발원,0.0,0.0,0.0,0.20152413845062256,0.0,0.0,0.0,0.0,0.7943921089172363,0.0
233,(주)캐스트이즈,0.19275319576263428,0.0,0.0,0.07347743958234787,0.1356610655784607,0.0,0.0,0.3795969486236572,0.21599742770195007,0.0
234,이퓨전아이(주),0.37113359570503235,0.0,0.0,0.0,0.6260968446731567,0.0,0.0,0.0,0.0,0.0
235,(주)잉카인터넷,0.37370267510414124,0.0,0.0,0.6218993663787842,0.0,0.0,0.0,0.0,0.0,0.0
236,(주)파이오링크,0.014621713198721409,0.0,0.0,0.10467275232076645,0.0,0.0,0.07578587532043457,0.0,0.8034446835517883,0.0
237,(주)무브게임즈,0.23984239995479584,0.0,0.0,0.42910534143447876,0.0,0.31450390815734863,0.0,0.012910101562738419,0.0,0.0
238,굿어스(주),0.0,0.0,0.0,0.7312535047531128,0.0,0.0,0.0,0.0,0.2603626549243927,0.0
239,인피니트헬스케어(주),0.0,0.0,0.0,0.4597630798816681,0.0,0.0,0.0,0.0,0.5377278327941895,0.0
240,(주)플립커뮤니케이션즈,0.0,0.0,0.0,0.7218475937843323,0.0,0.0,0.0,0.08177514374256134,0.19285792112350464,0.0
241,케이엘정보통신(주),0.31407198309898376,0.0,0.0,0.6826969981193542,0.0,0.0,0.0,0.0,0.0,0.0
242,(주)빗썸코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998771607875824
243,(주)에이텍,0.0,0.0,0.9746583700180054,0.0,0.0,0.0,0.0,0.0,0.020549071952700615,0.0
244,굿모닝아이텍(주),0.0,0.11289766430854797,0.0,0.7074989676475525,0.0,0.0,0.17312483489513397,0.0,0.0,0.0
245,한빛소프트(주),0.0,0.9301032423973083,0.0,0.06227395310997963,0.0,0.0,0.0,0.0,0.0,0.0
246,에스에이피코리아(주),0.0,0.44584575295448303,0.0,0.0,0.0,0.0,0.0,0.1454804390668869,0.40476858615875244,0.0
247,한일네트웍스(주),0.46547800302505493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304796099662781,0.0
248,(주)씨디네트웍스,0.0,0.7093280553817749,0.0,0.0,0.0,0.0,0.0,0.0,0.28550830483436584,0.0
249,(주)이테크시스템,0.07332128286361694,0.0,0.0,0.5049970746040344,0.0,0.0,0.0,0.0,0.41955292224884033,0.0
250,(주)큐로드,0.06588450819253922,0.0,0.759655237197876,0.12732717394828796,0.0,0.0,0.0,0.0,0.04565448686480522,0.0
251,현대에이치디에스(주),0.0,0.0,0.0,0.46231400966644287,0.0,0.0,0.0,0.010108553804457188,0.5256998538970947,0.0
252,(주)골드넥스,0.0,0.0,0.0,0.0,0.0,0.0,0.4843803644180298,0.5124295949935913,0.0,0.0
253,라온시큐어(주),0.0,0.0,0.0,0.41485732793807983,0.0,0.0,0.0,0.0645904615521431,0.5151875019073486,0.0
254,위니텍(주),0.0,0.02140434831380844,0.0,0.4505946934223175,0.0,0.0,0.4599883556365967,0.0,0.06619907915592194,0.0
255,하이브랩(주),0.010060078464448452,0.17476262152194977,0.0,0.1597042828798294,0.0,0.0,0.0,0.5111494660377502,0.14343184232711792,0.0
256,(주)네비웍스,0.0,0.5011394023895264,0.0,0.07382022589445114,0.0,0.0,0.0,0.25154954195022583,0.17083455622196198,0.0
257,(주)투비소프트,0.0,0.5983556509017944,0.0,0.0,0.0,0.0,0.0,0.0,0.2617515027523041,0.13577339053153992
258,(주)알앤비소프트,0.0,0.0,0.0,0.7441450953483582,0.0,0.0,0.2432197481393814,0.0,0.0,0.0
259,유엔젤(주),0.0,0.0,0.0,0.13791337609291077,0.0,0.0,0.0,0.0,0.8539189696311951,0.0
260,이데일리(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926193952560425
261,(주)웹이즈,0.9953824281692505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,미디어젠(주),0.099701426923275,0.0,0.0,0.19806066155433655,0.0,0.0,0.43554776906967163,0.23777396976947784,0.027623547241091728,0.0
263,(주)엠에스티씨,0.10595912486314774,0.0,0.05948683246970177,0.37878483533859253,0.0,0.0,0.0,0.4498269557952881,0.0,0.0
264,(주)코비젼,0.0,0.0,0.0,0.9224927425384521,0.0,0.0,0.0,0.07610557973384857,0.0,0.0
265,유플리트(주),0.0,0.9933682084083557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,(주)피씨엔,0.0,0.0,0.0,0.7483181357383728,0.0,0.0,0.0,0.24414633214473724,0.0,0.0
267,(주)펀엔씨,0.0,0.0,0.0,0.0,0.0,0.19756333529949188,0.0,0.801447331905365,0.0,0.0
268,디케이유엔씨(주),0.0,0.0,0.0,0.9499779939651489,0.0,0.0,0.0,0.0,0.0,0.0
269,한국모바일인증(주),0.9561678767204285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152559116482735,0.0
270,(주)에이쓰리시큐리티,0.0,0.0,0.9857082962989807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,토비스(주),0.0,0.0,0.0,0.27691569924354553,0.0,0.05858289450407028,0.28475144505500793,0.0,0.3771512806415558,0.0
272,데브시스터즈(주),0.0,0.3026342988014221,0.0,0.0,0.0,0.0,0.0,0.5178003907203674,0.036461301147937775,0.1419840008020401
273,(주)더크림유니언,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947401881217957,0.0,0.0
274,한국내쇼날인스트루먼트(주),0.0,0.0,0.0,0.0,0.0,0.0,0.2088129222393036,0.0,0.2483380138874054,0.5291165113449097
275,(주)집토스,0.0,0.0,0.0,0.0,0.0,0.9978712797164917,0.0,0.0,0.0,0.0
276,(주)아스템즈,0.0,0.0,0.0,0.9847457408905029,0.0,0.0,0.0,0.0,0.0,0.0
277,드래곤플라이(주),0.0,0.29118046164512634,0.0,0.0,0.0,0.0,0.0,0.0,0.6917896270751953,0.0
278,에이치엔아이엔씨(주),0.05106157064437866,0.2925489842891693,0.0,0.6454609036445618,0.0,0.0,0.0,0.0,0.0,0.0
279,(주)엔에이치엔다이퀘스트,0.0,0.07263009250164032,0.0,0.2893238663673401,0.0,0.0,0.0,0.0,0.6358436346054077,0.0
280,테크빌교육(주),0.16190427541732788,0.16041642427444458,0.0,0.2682231664657593,0.0,0.0,0.0,0.4073273241519928,0.0,0.0
281,(주)레진엔터테인먼트,0.0,0.7930194139480591,0.0,0.0,0.0,0.05995255336165428,0.0,0.14387650787830353,0.0,0.0
282,아이피그룹(주),0.0,0.0,0.0,0.020042849704623222,0.0,0.0,0.0,0.9617658257484436,0.0,0.0
283,한국정보통신(주),0.0,0.0,0.0,0.7310076951980591,0.0,0.0,0.0,0.0,0.26358428597450256,0.0
284,(주)소만사,0.20543231070041656,0.21464408934116364,0.0,0.4030049443244934,0.0,0.0,0.10797266662120819,0.0,0.06764993816614151,0.0
285,(주)에이에스피엔,0.2777140140533447,0.0,0.12569379806518555,0.0,0.0,0.0,0.0,0.0,0.5921874642372131,0.0
286,(주)엠로,0.0,0.0,0.0,0.620298445224762,0.0,0.0,0.0,0.0,0.3764741122722626,0.0
287,(주)진코퍼레이션,0.4396670162677765,0.0,0.0,0.3448556363582611,0.0,0.0,0.0,0.0,0.09534695744514465,0.11612822860479355
288,(주)티디아이,0.012670784257352352,0.05928162485361099,0.0,0.04473548009991646,0.0,0.10889901220798492,0.11175000667572021,0.6241373419761658,0.0382726788520813,0.0
289,(주)후이즈,0.9682502746582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02305026538670063,0.0
290,(주)큐드,0.24357768893241882,0.0,0.0,0.6894631385803223,0.0,0.06305597722530365,0.0,0.0,0.0,0.0
291,코코네엠(주),0.0,0.0,0.0,0.0,0.0,0.14728045463562012,0.0,0.8494898080825806,0.0,0.0
292,한진정보통신(주),0.0,0.0,0.0,0.4355005919933319,0.0,0.0,0.0,0.0,0.5606512427330017,0.0
293,(주)나온소프트,0.0,0.0,0.0,0.3817019462585449,0.0,0.0,0.0,0.6170234680175781,0.0,0.0
294,(주)얍컴퍼니,0.876254141330719,0.0,0.0,0.0,0.0,0.0,0.0,0.11214629560709,0.0,0.0
295,(주)엔키아,0.0,0.0,0.0,0.6052876710891724,0.0,0.0,0.3617480397224426,0.0,0.030034026131033897,0.0
296,(주)케이지제로인,0.010296284221112728,0.0,0.0,0.8072040677070618,0.0,0.0,0.0,0.17412041127681732,0.0,0.0
297,(주)트릿지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896023869514465,0.0,0.0
298,씨에이에스(주),0.5170532464981079,0.0,0.0,0.3172893226146698,0.0,0.0,0.0,0.0,0.1629626601934433,0.0
299,아이덴티티게임즈(주),0.0,0.0,0.0,0.34852415323257446,0.0,0.0,0.4152480363845825,0.0,0.22622230648994446,0.0
300,우리에프아이에스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965234398841858,0.0
301,디비에프아이에스(주),0.0,0.0,0.0,0.022495878860354424,0.0,0.0,0.4896073043346405,0.0,0.48282188177108765,0.0
302,엑스엘게임즈(주),0.0,0.1358119696378708,0.0,0.18685802817344666,0.0,0.0,0.0,0.0,0.6718152761459351,0.0
303,(주)이루온,0.968948483467102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,(주)발란,0.0,0.0,0.0,0.0,0.7892026305198669,0.0,0.0,0.202483668923378,0.0,0.0
305,(주)엔비티,0.0,0.0,0.0,0.31269964575767517,0.0,0.18803733587265015,0.0,0.49225929379463196,0.0,0.0
306,(주)엘루오씨앤씨,0.32446712255477905,0.0,0.0,0.13006657361984253,0.0,0.0,0.0,0.5098084807395935,0.03333998844027519,0.0
307,동양네트웍스(주),0.01667018048465252,0.8499599099159241,0.01666966825723648,0.01667165942490101,0.01667049154639244,0.016671402379870415,0.01667230948805809,0.0166704673320055,0.016670938581228256,0.016672946512699127
308,슈어엠(주),0.0,0.6739662885665894,0.0,0.3182629644870758,0.0,0.0,0.0,0.0,0.0,0.0
309,(주)딜리,0.32274961471557617,0.0,0.0,0.33195430040359497,0.0,0.17098824679851532,0.030705073848366737,0.14251521229743958,0.0,0.0
310,(주)버킷플레이스,0.0,0.0,0.0,0.0,0.0,0.030043950304389,0.0,0.5187224745750427,0.38452577590942383,0.06394544988870621
311,(주)에이트원,0.5223515629768372,0.0211962703615427,0.0,0.0,0.0,0.19515515863895416,0.1901274025440216,0.06953462958335876,0.0,0.0
312,(주)와일리,0.0,0.0,0.0,0.993568480014801,0.0,0.0,0.0,0.0,0.0,0.0
313,(주)브리지텍,0.0,0.0,0.0,0.5909186601638794,0.0,0.0,0.0,0.0,0.4062022864818573,0.0
314,(주)쇼엠,0.0,0.0,0.9988091588020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,(주)케이에스넷,0.0,0.041484285145998,0.0,0.5074705481529236,0.0,0.0,0.06646473705768585,0.0,0.38176217675209045,0.0
316,리파인(주),0.0,0.0,0.0,0.9369547963142395,0.0,0.017214221879839897,0.0,0.04397827386856079,0.0,0.0
317,(주)팍스넷,0.0,0.0588412880897522,0.0,0.0,0.0,0.0,0.9350014328956604,0.0,0.0,0.0
318,라온피플(주),0.0,0.0,0.0,0.3942820727825165,0.0,0.0,0.05846541374921799,0.5409106612205505,0.0,0.0
319,마크애니(주),0.07727571576833725,0.08875255286693573,0.11065467447042465,0.529909610748291,0.0,0.0,0.0,0.0,0.14503255486488342,0.0464034378528595
320,위자드랩(주),0.0,0.0,0.0,0.09061069786548615,0.0,0.0,0.0,0.0,0.9059833884239197,0.0
321,(주)스터디맥스,0.0,0.0,0.0,0.0,0.9756659865379333,0.0,0.0,0.0,0.0,0.0
322,중외정보기술(주),0.04414979740977287,0.0,0.0,0.9517874121665955,0.0,0.0,0.0,0.0,0.0,0.0
323,(주)싸이버로지텍,0.0,0.014101183973252773,0.0,0.7308874130249023,0.0,0.0,0.0,0.0,0.2504637837409973,0.0
324,(주)엠스텍,0.739861249923706,0.0,0.0,0.2564670741558075,0.0,0.0,0.0,0.0,0.0,0.0
325,(주)여보야,0.0,0.0,0.0,0.0,0.0,0.011588875204324722,0.0,0.9873770475387573,0.0,0.0
326,(주)카카오스타일,0.0,0.10601462423801422,0.0,0.0,0.0,0.0,0.0,0.37946850061416626,0.4169459044933319,0.09643195569515228
327,(주)링네트,0.0,0.0,0.0,0.03674225136637688,0.0,0.03690100833773613,0.0,0.0,0.9223548173904419,0.0
328,(주)인젠트,0.0,0.0,0.0,0.9426746964454651,0.0,0.0,0.0,0.0,0.05105812847614288,0.0
329,(주)투믹스,0.029617417603731155,0.0,0.0,0.0,0.0,0.0,0.0,0.6476830840110779,0.3187869191169739,0.0
330,네이버클라우드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173924595117569,0.6986286640167236,0.08161280304193497
331,(주)와이드모바일,0.5045703649520874,0.0,0.0,0.48852935433387756,0.0,0.0,0.0,0.0,0.0,0.0
332,갤럭시아머니트리(주),0.0,0.0,0.0,0.07602378726005554,0.0,0.0,0.0,0.5092974901199341,0.41264283657073975,0.0
333,스테이션3(주),0.3375062048435211,0.0,0.0,0.039166856557130814,0.0,0.07551443576812744,0.0,0.2652108371257782,0.2509083151817322,0.030565988272428513
334,(주)중고나라,0.0,0.0,0.0,0.0,0.0,0.0,0.39327335357666016,0.5351219177246094,0.0,0.06925448030233383
335,비플라이소프트(주),0.0,0.7065450549125671,0.0,0.17721383273601532,0.0,0.034464675933122635,0.018073908984661102,0.06260544061660767,0.0,0.0
336,(주)위세아이텍,0.0,0.0,0.0,0.9935987591743469,0.0,0.0,0.0,0.0,0.0,0.0
337,(주)탑코,0.24964213371276855,0.1507432460784912,0.0,0.0501989983022213,0.0,0.013295227661728859,0.0,0.5314249396324158,0.0,0.0
338,(주)핑거,0.0,0.0,0.0,0.9366084337234497,0.0,0.0,0.021686013787984848,0.0,0.03880024701356888,0.0
339,블리자드엔터테인먼트(유),0.0,0.0,0.0,0.3350309729576111,0.0,0.0,0.0,0.4418295621871948,0.20791369676589966,0.0
340,이씨플라자(주),0.0,0.8810418844223022,0.0,0.09112393856048584,0.0,0.0,0.0,0.0,0.015272028744220734,0.0
341,한국자산평가(주),0.0,0.0,0.0,0.4610925614833832,0.0,0.0,0.047223158180713654,0.06495003402233124,0.4246472120285034,0.0
342,(주)에스더블유엠,0.27740222215652466,0.21755222976207733,0.0,0.4955037236213684,0.0,0.0,0.0,0.0,0.0,0.0
343,(주)오픈베이스,0.16045203804969788,0.0,0.0,0.13604751229286194,0.0,0.0,0.06939089298248291,0.0,0.6316290497779846,0.0
344,(주)카카오브이엑스,0.0,0.1655963510274887,0.0,0.5219385623931885,0.0,0.0,0.03871466964483261,0.17439338564872742,0.09796649217605591,0.0
345,노아에스앤씨(주),0.030532196164131165,0.019487937912344933,0.0,0.3043578267097473,0.0,0.12187206000089645,0.06557156145572662,0.4572411775588989,0.0,0.0
346,아마존웹서비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990302324295044,0.0
347,(주)쓰리아이,0.0,0.019763389602303505,0.0,0.013915421441197395,0.0,0.0,0.0,0.7871968150138855,0.1561303734779358,0.022248636931180954
348,(주)씨케이앤비,0.7918870449066162,0.0,0.0,0.0,0.0,0.08646050095558167,0.0,0.12023093551397324,0.0,0.0
349,(주)유비온,0.0,0.0,0.0,0.8824383616447449,0.0,0.0,0.09056311845779419,0.0,0.023328514769673347,0.0
350,(주)티맥스데이터,0.0,0.0,0.0,0.0,0.0,0.024295832961797714,0.0,0.1469312459230423,0.8218386173248291,0.0
351,크리스피드(주),0.08228866010904312,0.0,0.0,0.5437226891517639,0.0,0.0,0.022322334349155426,0.0,0.34896230697631836,0.0
352,아이템베이(주),0.0,0.0,0.0,0.0,0.0,0.9959800839424133,0.0,0.0,0.0,0.0
353,에스넷시스템(주),0.0,0.0,0.0,0.8247592449188232,0.0,0.0,0.0,0.0,0.1727239191532135,0.0
354,와치텍(주),0.0,0.9879944920539856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,(주)디파이,0.0,0.6417705416679382,0.0,0.0,0.0,0.0,0.0,0.19203788042068481,0.16438081860542297,0.0
356,(주)모비젠,0.0,0.0,0.0,0.8091675639152527,0.0,0.0,0.0,0.0,0.1865059733390808,0.0
357,(주)인벤,0.0,0.9656182527542114,0.0,0.0,0.0,0.0,0.0,0.0,0.030276937410235405,0.0
358,시스게이트(주),0.9931265115737915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,(주)시큐브,0.0,0.0,0.0,0.9894070029258728,0.0,0.0,0.0,0.0,0.0,0.0
360,에이케이아이에스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935683012008667,0.0
361,유라클(주),0.5498759746551514,0.42506974935531616,0.0,0.016331439837813377,0.0,0.0,0.0,0.0,0.0,0.0
362,케이웨더(주),0.2589337229728699,0.1476583480834961,0.0,0.0,0.0,0.5600084662437439,0.013072858564555645,0.01777416653931141,0.0,0.0
363,(주)넷앤드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467022955417633,0.938875138759613
364,(주)누리플렉스,0.0,0.0,0.0,0.3206009268760681,0.0,0.22448502480983734,0.42495808005332947,0.02807999588549137,0.0,0.0
365,(주)앱코,0.0,0.9455185532569885,0.0,0.0,0.0,0.0,0.0,0.051538869738578796,0.0,0.0
366,(주)인성정보,0.1834239810705185,0.0,0.0,0.05802980437874794,0.0,0.0,0.0,0.0,0.7554877996444702,0.0
367,(주)판도라티비,0.9780385494232178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,(주)플레이오토,0.0,0.6579416394233704,0.0,0.2441527098417282,0.0,0.0,0.0586446076631546,0.0,0.0,0.036705560982227325
369,비스텔(주),0.0,0.0,0.32259508967399597,0.6392931938171387,0.0,0.0,0.0,0.0,0.0,0.0
370,세종텔레콤(주),0.9955860376358032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,인픽스(주),0.16611719131469727,0.5570043325424194,0.0,0.0,0.0,0.0,0.27109062671661377,0.0,0.0,0.0
372,(주)인지소프트,0.0,0.0,0.0,0.848625123500824,0.0,0.0,0.0,0.0,0.1374126821756363,0.0
373,매드업(주),0.0,0.05655013024806976,0.0,0.0,0.0,0.0,0.0,0.6890055537223816,0.09676075726747513,0.14946064352989197
374,(주)플랜아이,0.0,0.03894652798771858,0.0,0.21605178713798523,0.0,0.2509928345680237,0.05675117298960686,0.30819982290267944,0.11165056377649307,0.016969092190265656
375,엠게임(주),0.0,0.0,0.0,0.0,0.0,0.0,0.4908464252948761,0.0,0.4960324466228485,0.0
376,(주)매경닷컴,0.1334320604801178,0.0,0.0,0.0,0.0,0.0,0.8584827780723572,0.0,0.0,0.0
377,(주)아이엠폼,0.0,0.5366578102111816,0.0,0.28658026456832886,0.0,0.01199255045503378,0.010900485329329967,0.10389521718025208,0.0,0.04601025581359863
378,(주)유디아이디,0.0,0.0,0.0,0.9951847195625305,0.0,0.0,0.0,0.0,0.0,0.0
379,메디컬아이피(주),0.045659445226192474,0.36765292286872864,0.0,0.11906714737415314,0.0,0.02134638838469982,0.0340745747089386,0.21901334822177887,0.18338577449321747,0.0
380,에릭슨엘지(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844751954078674,0.0
381,(주)아이티센,0.0,0.0,0.0,0.41820287704467773,0.0,0.0,0.0,0.0,0.5730973482131958,0.0
382,번개장터(주),0.0,0.04710112512111664,0.0,0.0,0.0,0.037711627781391144,0.0,0.3120426535606384,0.0,0.6018754839897156
383,(주)오파스넷,0.0,0.0,0.0,0.4115622639656067,0.0,0.0,0.0,0.0,0.5842472314834595,0.0
384,(주)토탈소프트뱅크,0.0,0.0,0.0680500939488411,0.04664010554552078,0.0,0.0,0.8805131912231445,0.0,0.0,0.0
385,교보정보통신(주),0.0,0.0,0.0,0.41147464513778687,0.0,0.0,0.0,0.0,0.5856042504310608,0.0
386,소프트캠프(주),0.0,0.0,0.0,0.6756057143211365,0.0,0.20057404041290283,0.0,0.0,0.0,0.12015300989151001
387,한화에스앤씨(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181556701660156,0.0
388,(주)네오플,0.0,0.08870314061641693,0.0,0.2065047174692154,0.0,0.0,0.11160384863615036,0.013593187555670738,0.5777956247329712,0.0
389,(주)마이셀럽스,0.0,0.0,0.0,0.0,0.9837747812271118,0.0,0.0,0.014350821264088154,0.0,0.0
390,(주)위엠비,0.0,0.0,0.0,0.7392371892929077,0.0,0.0,0.0,0.0,0.24844986200332642,0.0
391,(주)유웨이어플라이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11504919081926346,0.8724439740180969,0.0
392,메가넥스트(주),0.6244751214981079,0.0,0.35265791416168213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,(주)그린웍스,0.6982985138893127,0.0,0.0,0.0,0.0,0.0,0.0,0.29790809750556946,0.0,0.0
394,(주)사이버다임,0.025720342993736267,0.0775124728679657,0.0,0.6649520397186279,0.0,0.0,0.0,0.0,0.22963228821754456,0.0
395,(주)이토마토,0.0,0.985476553440094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,델인터내셔널(주),0.0,0.0,0.0,0.028393805027008057,0.0,0.0,0.0,0.09790732711553574,0.8719121813774109,0.0
397,(주)트위니,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988667368888855,0.0,0.0
398,(주)라이클,0.0,0.6836023926734924,0.0,0.0,0.0,0.0750257596373558,0.0,0.03267025202512741,0.0,0.20521163940429688
399,(주)스마트스코어,0.0790853425860405,0.5117084980010986,0.0,0.060010649263858795,0.0,0.09334211051464081,0.0,0.25254496932029724,0.0,0.0
400,(주)유호스트,0.7396336793899536,0.0,0.0,0.25620195269584656,0.0,0.0,0.0,0.0,0.0,0.0
401,(주)디케이아이테크놀로지,0.2416968196630478,0.0,0.0,0.14896154403686523,0.0,0.0,0.0,0.0,0.0,0.6059746146202087
402,뤼이드(주),0.0,0.9361264705657959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05126253142952919
403,스포카(주),0.03335421532392502,0.033351849764585495,0.03334925323724747,0.6998437643051147,0.033348049968481064,0.033347055315971375,0.033354103565216064,0.03335243836045265,0.03335096687078476,0.03334830701351166
404,콤텍정보통신(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984992504119873,0.0,0.0
405,(주)쿠캣,0.0,0.07731036096811295,0.0,0.27044451236724854,0.0,0.3226221203804016,0.03797892853617668,0.0,0.0,0.28666365146636963
406,(주)파인원홀딩스,0.01216407772153616,0.0,0.0,0.32518285512924194,0.0,0.0,0.024316485971212387,0.0,0.6353198289871216,0.0
407,넷마블몬스터(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994733989238739
408,펜타시스템테크놀러지(주),0.6999214291572571,0.0,0.0,0.0,0.0,0.0,0.16353803873062134,0.0,0.13421377539634705,0.0
409,(주)뱅크샐러드,0.0,0.0,0.0,0.0,0.9946722388267517,0.0,0.0,0.0,0.0,0.0
410,(주)셀바스에이아이,0.0,0.0,0.0,0.8289697766304016,0.0,0.0,0.0,0.0,0.16672687232494354,0.0
411,(주)패스트뷰,0.09647452086210251,0.0,0.0,0.0,0.0,0.03255796432495117,0.0,0.8609887957572937,0.0,0.0
412,브레인즈컴퍼니(주),0.0,0.0,0.0,0.8002799153327942,0.0,0.0,0.0,0.1974000334739685,0.0,0.0
413,씨앤토트플러스(주),0.1405390202999115,0.023049546405673027,0.0,0.0,0.0,0.0,0.0,0.0,0.8298659920692444,0.0
