,company_name,adv_topic_0,adv_topic_1,adv_topic_2,adv_topic_3,adv_topic_4,adv_topic_5,dadv_topic_0,dadv_topic_1,dadv_topic_2,dadv_topic_3,dadv_topic_4,dadv_topic_5,dadv_topic_6,average_salary,total_sale,turn_over_rate
2166,에스엘에스바이오,0.0,0.020429641008377,0.0,0.0,0.0221027508378028,0.9546522498130798,0.0,0.0,0.0,0.0,0.0,0.0,0.9978949427604676,4512,82.4,0.78
2167,메드파크,0.0,0.5101932287216187,0.0,0.1567924320697784,0.0,0.3305617868900299,0.0,0.0,0.0,0.0,0.1359329372644424,0.0,0.8618448376655579,3738,63.7,0.74
2168,아주약품,0.0,0.8716554045677185,0.0,0.1261238157749176,0.0,0.0,0.6324988007545471,0.0,0.0100770900025963,0.0,0.0638718008995056,0.0,0.2916150093078613,5514,1278.7,0.25
2169,알보젠코리아,0.1314409971237182,0.1030457392334938,0.6453935503959656,0.0,0.1181952506303787,0.0,0.2411510199308395,0.1286613494157791,0.1865456402301788,0.0,0.4122300446033478,0.0280506927520036,0.0,6645,2319.6,0.11
2170,메디포스트,0.2229491770267486,0.0,0.0981194749474525,0.0,0.0,0.6757106184959412,0.1212485283613205,0.0,0.0,0.0130466083064675,0.8625155687332153,0.0,0.0,2818,549.1,0.26
2171,에스텍파마,0.0,0.7111873626708984,0.1154469028115272,0.0,0.1713431030511856,0.0,0.1708571314811706,0.0,0.0253092795610427,0.0752139687538147,0.6668271422386169,0.0,0.0609929636120796,5441,602.9,0.23
2172,충북대학교병원,0.8759645223617554,0.0960104614496231,0.0,0.0,0.0257980078458786,0.0,0.0,0.2053914070129394,0.0,0.7916196584701538,0.0,0.0,0.0,6673,2917.4,1.44
2173,파마리서치,0.0,0.6075330376625061,0.0,0.3835869133472442,0.0,0.0,0.2955184578895569,0.0,0.2686714828014374,0.0989565178751945,0.2721350789070129,0.0,0.0638382807374,5177,1385.6,0.2
2174,대웅바이오,0.0,0.4185047149658203,0.5526825189590454,0.0,0.0250961147248744,0.0,0.759814441204071,0.0,0.176185667514801,0.0,0.0607390664517879,0.0,0.0,6032,3892.0,0.2
2175,한국유니온제약,0.0,0.4763367474079132,0.0,0.0,0.5185906291007996,0.0,0.0145460441708564,0.0,0.0,0.0,0.3534020483493805,0.0,0.6303394436836243,4065,512.6,0.3
2176,조아제약,0.0,0.0,0.6726810336112976,0.0,0.3224732875823974,0.0,0.1769693940877914,0.0,0.0,0.0,0.5128335356712341,0.3076693713665008,0.0,5752,565.3,0.15
2177,오리엔트바이오,0.0,0.4985832273960113,0.0,0.0,0.1769642382860183,0.309582382440567,0.0,0.0,0.0,0.3612900376319885,0.0,0.0,0.6307428479194641,2908,251.8,0.36
2178,국제약품,0.0,0.5266253352165222,0.2649600505828857,0.0,0.2047808170318603,0.0,0.5334905385971069,0.0,0.0,0.0,0.3116127848625183,0.0802966058254242,0.0715232342481613,6993,1157.4,0.42
2179,서울특별시서울의료원,0.5732453465461731,0.0,0.0,0.0,0.2130395770072937,0.2116689980030059,0.0,0.0,0.0,0.8995617628097534,0.0,0.0,0.0974334701895713,5444,1302.6,0.25
2180,메타바이오메드,0.0,0.2495371103286743,0.0,0.0,0.746498167514801,0.0,0.2781899571418762,0.3125954568386078,0.0,0.0,0.4060775637626648,0.0,0.0,5158,533.3,0.19
2181,전남대학교병원,0.6657995581626892,0.0921322330832481,0.0,0.0,0.2398816645145416,0.0,0.0,0.1565125882625579,0.0,0.6785025596618652,0.0,0.0856773108243942,0.0773688927292823,7050,8223.6,0.71
2182,한화제약,0.0,0.162196546792984,0.8329593539237976,0.0,0.0,0.0,0.0,0.0,0.0,0.4656151235103607,0.2555221319198608,0.0,0.269311785697937,5743,665.3,0.21
2183,차바이오텍,0.0,0.072433553636074,0.0,0.0,0.0477390065789222,0.8754434585571289,0.0,0.0,0.0,0.2900556027889251,0.5082448124885559,0.0,0.197033554315567,3624,352.9,0.48
2184,이수앱지스,0.1363958865404129,0.74041348695755,0.0,0.0,0.0,0.1165384724736213,0.2115167379379272,0.0,0.0,0.1479251831769943,0.6337229609489441,0.0,0.0,5172,280.2,0.19
2185,대정화금,0.0,0.3072786629199981,0.0,0.0,0.6900696754455566,0.0,0.1208079978823661,0.0,0.0,0.2380066663026809,0.0,0.0,0.6397990584373474,4251,889.3,0.25
2186,한국백신,0.2124030441045761,0.1322107166051864,0.0,0.0,0.6516416072845459,0.0,0.605215311050415,0.0,0.0,0.3907323181629181,0.0,0.0,0.0,4567,434.0,0.19
2187,바이오넷,0.0,0.0,0.3564718067646026,0.0,0.0,0.6391827464103699,0.0,0.0,0.1094971001148223,0.0,0.601650595664978,0.0,0.287047415971756,4733,74.9,0.08
2188,서울제약,0.0,0.0,0.1989875584840774,0.0,0.7925863265991211,0.0,0.0,0.0,0.0,0.9547502994537354,0.0356725379824638,0.0,0.0,4875,404.6,0.23
2189,보령바이오파마,0.0,0.9960809350013732,0.0,0.0,0.0,0.0,0.1787270456552505,0.0,0.0,0.0,0.6741160154342651,0.0,0.1452879011631012,5725,1391.3,0.29
2190,다림바이오텍,0.0274881944060325,0.9705407619476318,0.0,0.0,0.0,0.0,0.1462988853454589,0.0,0.0,0.0,0.3612700402736664,0.0,0.4845996499061584,5184,484.6,0.29
2191,쎌바이오텍,0.0,0.0,0.9772084355354308,0.0,0.0,0.0,0.5217348337173462,0.0,0.0,0.1879300475120544,0.0,0.0,0.2759809195995331,5049,440.0,0.17
2192,신신제약,0.0,0.9919053316116332,0.0,0.0,0.0,0.0,0.5700018405914307,0.0,0.3180707395076751,0.0,0.1058214753866195,0.0,0.0,5514,736.9,0.18
2193,코스모진텍,0.0,0.0,0.0,0.0,0.6073682904243469,0.3835301399230957,0.0685411468148231,0.0,0.0,0.0,0.0951596498489379,0.0,0.8297014236450195,3466,120.5,0.37
2194,제이더블유생명과학,0.3497215807437897,0.6136577725410461,0.0,0.0,0.031244458630681,0.0,0.6827512979507446,0.0,0.0,0.3126804530620575,0.0,0.0,0.0,5863,1641.1,0.09
2195,전북대학교병원,0.6019017100334167,0.0,0.2838636636734009,0.0,0.1107509732246398,0.0,0.0,0.8831907510757446,0.0,0.1112502589821815,0.0,0.0,0.0,7595,3950.5,0.98
2196,콜마파마,0.0,0.9579631090164183,0.0,0.0,0.0,0.0,0.9739030599594116,0.0,0.0,0.0,0.0,0.0,0.0,6931,939.0,1.24
2197,경상대학교병원,0.7385280728340149,0.0,0.0,0.0,0.25604048371315,0.0,0.0,0.0,0.0,0.9926431179046632,0.0,0.0,0.0,6505,3996.7,1.0
2198,한국코러스,0.0335286855697631,0.4275465011596679,0.0,0.0,0.3412025272846222,0.1950102150440216,0.4851420521736145,0.0,0.0,0.2548671960830688,0.0,0.0,0.2561136186122894,4003,302.8,0.54
2199,이니스트에스티,0.0,0.6523467302322388,0.0727778747677803,0.0,0.1792275607585907,0.0934493690729141,0.1505879908800125,0.0,0.0,0.4569401443004608,0.0,0.0,0.388342946767807,5305,543.7,0.23
2200,래피젠,0.0,0.6751279234886169,0.0,0.128988966345787,0.0372297316789627,0.1579068154096603,0.0,0.0,0.033498115837574,0.0,0.3083567023277282,0.0,0.6575052738189697,5650,1212.8,0.68
2201,인트론바이오테크놀로지,0.5125414729118347,0.0,0.0,0.4681327641010284,0.0,0.0,0.557547390460968,0.0,0.0,0.4206998944282532,0.0,0.0,0.0,5291,293.1,0.2
2202,강원대학교병원,0.9087865948677064,0.0,0.0,0.0,0.0869227349758148,0.0,0.0,0.0626601949334144,0.0,0.4806922674179077,0.0595950298011302,0.3341663479804992,0.0614992938935756,5648,1534.2,0.68
2203,알바이오,0.0,0.0,0.0,0.0,0.876101016998291,0.1133677288889885,0.0,0.0,0.0,0.0,0.0,0.0,0.9936220049858092,3487,25.2,0.25
2204,바디텍메드,0.0839698612689971,0.9125185608863832,0.0,0.0,0.0,0.0,0.0739418268203735,0.0,0.0,0.9224658608436584,0.0,0.0,0.0,4535,1410.4,0.19
2205,테고사이언스,0.0,0.517505407333374,0.0,0.0,0.0,0.4566403031349182,0.0,0.0,0.0,0.0,0.0,0.0,0.9692427515983582,3744,78.9,0.32
2206,셀리버리,0.144080176949501,0.0,0.0,0.0700399205088615,0.0,0.7841432690620422,0.0,0.0,0.0983211100101471,0.0546694472432136,0.2577883899211883,0.0,0.5881840586662292,3782,11.4,1.35
2207,메디트,0.0,0.142110988497734,0.0,0.0211368910968303,0.0,0.8348669409751892,0.0,0.0,0.3180572688579559,0.0,0.5076301693916321,0.0,0.1660681217908859,5577,1905.9,0.21
2208,에스트라,0.0556838735938072,0.0556820034980773,0.7202039957046509,0.0565329976379871,0.0556006543338298,0.0562964864075183,0.0714492201805114,0.0717211663722992,0.0715618655085563,0.0714638978242874,0.0714948400855064,0.5707891583442688,0.0715198591351509,3160,1111.4,1.21
2209,바이오노트,0.0,0.994701623916626,0.0,0.0,0.0,0.0,0.1654066443443298,0.0787083581089973,0.2957164943218231,0.0,0.454690158367157,0.0,0.0,11119,6200.5,0.16
2210,구주제약,0.0,0.2823348045349121,0.0,0.0,0.7087908983230591,0.0,0.2143242061138153,0.0,0.0,0.2186124622821808,0.5290601849555969,0.0,0.0344168543815612,4581,444.2,0.32
2211,녹십자웰빙,0.0,0.0,0.7522031664848328,0.0522022098302841,0.0,0.1937954723834991,0.0321487113833427,0.0,0.1921240836381912,0.0,0.6434775590896606,0.0,0.1310682445764541,6170,909.7,0.18
2212,다산제약,0.0,0.4607805609703064,0.0,0.0,0.5351338386535645,0.0,0.3147965967655182,0.0,0.0,0.4070298671722412,0.0,0.0,0.2755656242370605,4753,518.7,0.5700000000000001
2213,한국비엔씨,0.0,0.502549409866333,0.0,0.0,0.3199698030948639,0.1759958863258361,0.286303848028183,0.0,0.0,0.0249442346394062,0.1640642583370208,0.0,0.5239604711532593,3427,166.8,1.2
2214,애니젠,0.0,0.419068843126297,0.0,0.0654543861746788,0.5136332511901855,0.0,0.125676080584526,0.0,0.0,0.0578187368810176,0.356005996465683,0.0,0.4595612585544586,3607,102.7,0.34
2215,코오롱제약,0.2257072478532791,0.0,0.2193401455879211,0.2766958475112915,0.274955004453659,0.0,0.0,0.0496833808720111,0.0,0.0,0.9442882537841796,0.0,0.0,6032,982.3,0.45
2216,제뉴원사이언스,0.0,0.9253000020980836,0.0726133286952972,0.0,0.0,0.0,0.2620712518692016,0.0200245417654514,0.1344991326332092,0.1971795558929443,0.1047617048025131,0.0,0.2811685502529144,5471,2169.3,0.18
2217,대한무역투자진흥공사,0.9461014866828918,0.0,0.0,0.0528821647167205,0.0,0.0,0.0,0.0452891997992992,0.0,0.2350448966026306,0.0,0.7186450958251953,0.0,9431,5131.5,0.3
2218,삼일회계법인,0.0,0.0,0.0,0.9990984797477722,0.0,0.0,0.0198246873915195,0.0117606529965996,0.9034926891326904,0.0,0.0,0.0644064620137214,0.0,6082,6131.2,0.16
2219,삼정회계법인,0.0587155930697917,0.0,0.0992461517453193,0.8276170492172241,0.0,0.0140822203829884,0.0,0.0701883137226104,0.913866400718689,0.0,0.0,0.0,0.0,6082,4743.4,0.27
2220,안진회계법인,0.0,0.0,0.0,0.9988045692443848,0.0,0.0,0.0221441704779863,0.0588198751211166,0.8591663241386414,0.0,0.0494978129863739,0.0,0.0,4245,41.0,0.28
2221,한국과학기술연구원,0.8942970633506775,0.104814700782299,0.0,0.0,0.0,0.0,0.0,0.0244675856083631,0.0,0.9746776819229126,0.0,0.0,0.0,9571,3818.1,0.39
2222,한국환경공단,0.9987585544586182,0.0,0.0,0.0,0.0,0.0,0.0,0.0708004608750343,0.0,0.2475585639476776,0.0,0.6809184551239014,0.0,5967,1300.0,0.19
2223,한국국제협력단,0.9251053929328918,0.0,0.0,0.0528710596263408,0.0207740068435668,0.0,0.0,0.2158079147338867,0.0476902388036251,0.3196272552013397,0.0,0.4160191118717193,0.0,6709,9432.6,0.46
2224,한국능률협회컨설팅,0.0963408574461937,0.0,0.0,0.8897374868392944,0.0,0.0129513470456004,0.0,0.2674804627895355,0.6933221220970154,0.0304432567209005,0.0,0.0,0.0,10400,800.0,0.19
2225,한국전자기술연구원,0.7242042422294617,0.0,0.0,0.0,0.2748854756355285,0.0,0.0,0.619152843952179,0.0,0.3800718486309051,0.0,0.0,0.0,5258,2552.0,0.26
2226,소상공인시장진흥공단,0.8489753603935242,0.0,0.0,0.0,0.0253328848630189,0.1249278709292411,0.0,0.0173319969326257,0.0,0.0239731352776289,0.0,0.9410646557807922,0.0171637665480375,4994,16700.0,0.33
2227,한국생산기술연구원,0.9200204014778136,0.0392949134111404,0.0,0.0,0.0400174595415592,0.0,0.0,0.1988214254379272,0.0,0.7996995449066162,0.0,0.0,0.0,8172,3935.8,0.42
2228,한국화학연구원,0.9761500954627992,0.0,0.0226793028414249,0.0,0.0,0.0,0.0,0.2478745728731155,0.0,0.7508538365364075,0.0,0.0,0.0,8305,2247.6,0.37
2229,닐슨코리아,0.0,0.0,0.1579878330230713,0.4342906177043915,0.0,0.4032967984676361,0.0449625141918659,0.2198124676942825,0.5915635228157043,0.0,0.1405637115240097,0.0,0.0,4658,731.5,0.36
2230,도로교통공단,0.9509446620941162,0.0,0.0,0.0,0.0479452908039093,0.0,0.0,0.1095016822218895,0.0,0.3027805387973785,0.0,0.5868546962738037,0.0,6383,3043.2,0.22
2231,한국생산성본부,0.7081843614578247,0.0,0.0126509014517068,0.2323386520147323,0.0,0.0460934042930603,0.0,0.7815849184989929,0.0835858732461929,0.0,0.0354654937982559,0.0,0.0905931890010833,5580,1858.8,0.56
2232,건강보험심사평가원,0.9645310044288636,0.0,0.0,0.0,0.0,0.0344167239964008,0.0,0.0,0.0,0.3681229054927826,0.0,0.6307867765426636,0.0,6587,4084.5,0.22
2233,중소벤처기업진흥공단,0.9411085844039916,0.0,0.0570853389799594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982362389564514,0.0,8047,9071.7,0.13
2234,한국리서치,0.152543157339096,0.0,0.3663927316665649,0.4791596531867981,0.0,0.0,0.0348776951432228,0.2018744200468063,0.5149063467979431,0.105359248816967,0.1421329230070114,0.0,0.0,5233,584.8,0.54
2235,입소스,0.0118183558806777,0.0,0.1888184994459152,0.7976859211921692,0.0,0.0,0.1234363317489624,0.0264513455331325,0.7425128817558289,0.0944047048687934,0.0,0.0124434269964694,0.0,5122,443.9,0.28
2236,칸타코리아,0.0,0.0,0.1384804546833038,0.8596751093864441,0.0,0.0,0.0,0.0,0.9891783595085144,0.0,0.0,0.0,0.0,5227,747.9,0.34
2237,한국교통안전공단,0.9797496199607848,0.0187729578465223,0.0,0.0,0.0,0.0,0.0,0.0832494869828224,0.0,0.0797169432044029,0.0,0.8277155756950378,0.0,7150,4360.8,0.25
2238,한국산업기술시험원,0.709360659122467,0.2894558310508728,0.0,0.0,0.0,0.0,0.0,0.1308855414390564,0.0,0.2296671867370605,0.0,0.6385685801506042,0.0,8742,2277.3,0.16
2239,삼정케이피엠지,0.1247362568974495,0.0,0.0,0.8730250597000122,0.0,0.0,0.0,0.1283812671899795,0.8692029118537903,0.0,0.0,0.0,0.0,5852,105.0,0.3
2240,한국전자통신연구원,0.9975093007087708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997130572795868,0.0,0.0,0.0,10465,6357.2,0.24
2241,한국교육개발원,0.7061804533004761,0.0629411339759826,0.0,0.0,0.2292430847883224,0.0,0.0,0.5662558078765869,0.0,0.4318615794181824,0.0,0.0,0.0,8757,747.1,0.34
2242,한국생명공학연구원,0.8850128650665283,0.1123339161276817,0.0,0.0,0.0,0.0,0.0,0.26914843916893,0.0,0.7288367748260498,0.0,0.0,0.0,8145,2121.6,0.27
2243,한국환경산업기술원,0.9710569977760316,0.0,0.0,0.0,0.0,0.0263436995446681,0.0,0.0737105309963226,0.0,0.1164250522851944,0.0,0.8079257011413574,0.0,7169,5798.4,0.24
2244,한국농수산식품유통공사,0.9184301495552064,0.0367594249546527,0.0,0.0433244295418262,0.0,0.0,0.0,0.0,0.0124382339417934,0.1729184985160827,0.0,0.81305330991745,0.0,6836,5659.5,0.31
2245,엑스퍼트컨설팅,0.0,0.0,0.0,0.7491909861564636,0.0,0.2479478567838668,0.0294402744621038,0.0,0.6643999218940735,0.0,0.0614773407578468,0.0,0.2435701340436935,3853,254.3,0.59
2246,한국관광공사,0.9950193166732788,0.0,0.0,0.0,0.0,0.0,0.0,0.3551399409770965,0.0,0.0832697078585624,0.042261142283678,0.5171101093292236,0.0,7527,3743.9,0.23
2247,한국아이큐비아,0.0,0.0,0.0,0.9977743625640868,0.0,0.0,0.0,0.0,0.9892805218696594,0.0,0.0,0.0,0.0,6032,850.6,0.26
2248,마크로밀엠브레인,0.0,0.0,0.0,0.442538172006607,0.0,0.5558054447174072,0.0,0.0,0.6208776235580444,0.0881168767809867,0.1141978055238723,0.0,0.1746379286050796,5275,328.7,0.34
2249,한국정보통신기술협회,0.6482972502708435,0.0,0.0281917471438646,0.0,0.2962329387664795,0.026218619197607,0.0,0.8239710330963135,0.0,0.1742355972528457,0.0,0.0,0.0,6032,255.7,0.09
2250,엘에스케이글로벌파마서비스,0.0125474194064736,0.0,0.3772443532943725,0.3446309268474579,0.05445272102952,0.2107132822275161,0.0,0.0,0.5567383170127869,0.1655336916446685,0.0,0.0,0.2767731249332428,4840,355.3,0.37
2251,대한상공회의소,0.5488981604576111,0.0,0.0,0.0,0.0,0.4487053453922272,0.0,0.9900023341178894,0.0,0.0,0.0,0.0,0.0,5547,1074.4,0.33
2252,한국과학기술기획평가원,0.9853858351707458,0.0,0.0,0.0123867131769657,0.0,0.0,0.0,0.0,0.0,0.919788420200348,0.0,0.0780705586075782,0.0,8420,700.6,0.35
2253,한국세라믹기술원,0.9966872334480286,0.0,0.0,0.0,0.0,0.0,0.0,0.3219063878059387,0.0,0.6750168800354004,0.0,0.0,0.0,9250,880.2,0.32
2254,한국에너지공단,0.9954240322113036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438931696116924,0.0,0.9205052256584167,0.0329037383198738,6782,9441.2,0.18
2255,채선당,0.0,0.0,0.0,0.998260736465454,0.0,0.0,0.0,0.0,0.1915250420570373,0.8069259524345398,0.0,0.0,0.0,4309,381.3,0.44
2256,한국사회보장정보원,0.9038510918617249,0.0,0.0,0.0,0.0,0.0944060832262039,0.3806369304656982,0.0,0.0,0.2198792397975921,0.0670552924275398,0.3314927816390991,0.0,5531,898.3,0.19
2257,한국인터넷진흥원,0.9510502219200134,0.0,0.0,0.0,0.0,0.0457414947450161,0.0,0.0,0.0,0.4271886348724365,0.0,0.5696380734443665,0.0,7089,2133.3,0.15
2258,한국과학기술정보연구원,0.7014321088790894,0.0,0.0,0.2898212969303131,0.0,0.0,0.0,0.4254595637321472,0.0,0.2640275359153747,0.0,0.3038385212421417,0.0,8313,1665.3,0.23
2259,한국고용정보원,0.9960853457450868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432446479797363,0.0,0.2539865970611572,0.0,6319,1343.7,0.18
2260,두산,0.6836405396461487,0.0,0.2252021431922912,0.0875029638409614,0.0,0.0,0.3183155059814453,0.1910727024078369,0.0,0.0,0.4825380444526672,0.0,0.0,9389,9674.6,0.41
2261,한국개발연구원,0.9940710663795472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995166003704071,0.0,0.0,0.0,7698,991.9,0.22
2262,한국해양과학기술원,0.8877379894256592,0.1099494770169258,0.0,0.0,0.0,0.0,0.0,0.0903670266270637,0.0,0.9068958163261414,0.0,0.0,0.0,8602,1762.6,0.38
2263,엘에스,0.2980975210666656,0.6070060133934021,0.0,0.0868740677833557,0.0,0.0,0.0,0.0328262411057949,0.0,0.3107569515705108,0.0,0.6485540270805359,0.0,2376,8.3,0.68
2264,한국에너지기술연구원,0.678331196308136,0.2566412091255188,0.0,0.058111373335123,0.0,0.0,0.0,0.0,0.0,0.9906443357467652,0.0,0.0,0.0,9714,1983.7,0.27
2265,한국교육학술정보원,0.8150835037231445,0.0,0.0,0.1807573735713958,0.0,0.0,0.0,0.4049602448940277,0.2747735381126404,0.3176089525222778,0.0,0.0,0.0,6008,2281.2,0.23
2266,한국보건산업진흥원,0.936402440071106,0.0,0.0602643117308616,0.0,0.0,0.0,0.0,0.0,0.0,0.7582001090049744,0.2387073338031768,0.0,0.0,6945,8913.9,0.22
2267,특허법인 리앤목,0.1881459057331085,0.0,0.0,0.729850172996521,0.0805880725383758,0.0,0.0292663723230361,0.0,0.0810498595237732,0.0912544801831245,0.0,0.0497702360153198,0.7410295605659485,5924,466.4,0.18
2268,한국철도기술연구원,0.8182808756828308,0.0111910123378038,0.0,0.0,0.0,0.1671155989170074,0.0,0.0,0.0,0.9934294819831848,0.0,0.0,0.0,9785,1077.6,0.47
2269,해커스어학연구소,0.1089638993144035,0.0,0.0,0.1201313585042953,0.0,0.7680012583732605,0.0,0.0,0.0816183686256408,0.0,0.0,0.0,0.9165706038475036,3696,255.4,0.55
2270,한국법무보호복지공단,0.8450620174407959,0.0,0.0,0.0,0.1489786207675933,0.0,0.0,0.0,0.0,0.0,0.0,0.9271523356437684,0.0688180550932884,5650,417.9,0.18
2271,한국기계연구원,0.9379577040672302,0.0545532293617725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797682762145996,0.0,0.0,0.0162463448941707,7869,1949.8,0.18
2272,한국소비자원,0.99599426984787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824628293514251,0.0878147557377815,0.5278838276863098,0.0,5779,471.4,0.18
2273,한국문화관광연구원,0.9911410808563232,0.0,0.0,0.0,0.0,0.0,0.0,0.2818248569965362,0.2858273088932037,0.4262425601482391,0.0,0.0,0.0,6681,243.5,0.47
2274,한국표준과학연구원,0.993375301361084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917266964912416,0.0,0.0,0.0,8655,1737.3,0.25
2275,한국갤럽조사연구소,0.1368523985147476,0.0,0.0,0.5116708874702454,0.0,0.3485704958438873,0.0,0.0,0.1542271822690963,0.4397189021110534,0.0,0.0,0.3995573222637176,4742,321.2,0.47
2276,한국문화재재단,0.7385103702545166,0.0,0.0,0.0,0.2569378614425659,0.0,0.0,0.2610213160514831,0.0,0.0313254445791244,0.0,0.646822452545166,0.0592480413615703,5961,1078.7,0.48
2277,한국산업기술진흥원,0.9924220442771912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343587920069694,0.0,0.9610127806663512,0.0,7312,2000.0,0.18
2278,한국환경정책평가연구원,0.994162619113922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953462481498718,0.0,0.0,0.0,7299,415.7,0.51
2279,한국건설기술연구원,0.9909547567367554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906440377235411,0.0,0.0,0.0,8193,1807.5,0.15
2280,메디헬프라인,0.0973227843642234,0.0,0.0,0.2152294516563415,0.0,0.6855041980743408,0.0,0.0,0.5258888602256775,0.0,0.3294749557971954,0.0,0.143109992146492,4746,88.5,0.53
2281,한국원자력의학원,0.9922747015953064,0.0,0.0,0.0,0.0,0.0,0.0,0.2252799868583679,0.0,0.7702068090438843,0.0,0.0,0.0,7983,2280.7,0.18
2282,한국저작권위원회,0.6336165070533752,0.0,0.0,0.3514334261417389,0.0,0.0,0.0,0.4431727528572082,0.0,0.430639386177063,0.0,0.1187319830060005,0.0,7167,434.5,0.3
2283,동원엔터프라이즈,0.0219219010323286,0.0714054107666015,0.0,0.5209125280380249,0.0838759168982505,0.3007221221923828,0.2821793258190155,0.0,0.0,0.3520863354206085,0.2997557818889618,0.0,0.0635327845811843,5626,872.2,1.39
2284,중소기업기술정보진흥원,0.7019897103309631,0.0,0.0,0.0,0.0,0.2955860495567322,0.0,0.0,0.0,0.3197796046733856,0.0,0.6766027808189392,0.0,5938,1800.0,0.28
2285,한국해양수산개발원,0.8149965405464172,0.0,0.0,0.0,0.0,0.1809439957141876,0.0,0.0,0.0,0.9957802891731262,0.0,0.0,0.0,6827,380.7,0.3
2286,국토연구원,0.9912632703781128,0.0,0.0,0.0,0.0,0.0,0.0,0.1897463947534561,0.0,0.8035510778427124,0.0,0.0,0.0,8377,421.2,0.22
2287,한국건강가정진흥원,0.9943876266479492,0.0,0.0,0.0,0.0,0.0,0.0,0.5813562870025635,0.0,0.0608025826513767,0.2566642761230469,0.099407322704792,0.0,4245,245.2,0.29
2288,한국행정연구원,0.9933085441589355,0.0,0.0,0.0,0.0,0.0,0.0,0.0145065477117896,0.0,0.8841315507888794,0.0,0.0981727391481399,0.0,6248,202.2,0.78
2289,신승회계법인,0.0,0.0,0.0,0.0,0.0,0.9984818696975708,0.0,0.0,0.555264413356781,0.0,0.0,0.0,0.442786157131195,5167,217.6,0.3
2290,창업진흥원,0.7397283315658569,0.0538351722061634,0.0,0.0,0.0,0.2042873650789261,0.0,0.0,0.0535513758659362,0.0357254706323146,0.3071158528327942,0.6023301482200623,0.0,6452,9793.1,0.29
2291,성창기업지주,0.0,0.8205252885818481,0.0,0.0,0.1757147163152694,0.0,0.2285375893115997,0.0,0.0,0.0,0.7233366370201111,0.0,0.0466691851615905,3568,75.0,0.43
2292,한국교통연구원,0.9936617016792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679493069648743,0.0,0.1267769485712051,0.0,8665,498.9,0.39
2293,한국식품연구원,0.9894878268241882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991479516029358,0.0,0.0,0.0,6666,594.4,0.19
2294,정보통신산업진흥원,0.85671466588974,0.0154609652236104,0.0,0.1258287727832794,0.0,0.0,0.0,0.0,0.0,0.7612892985343933,0.0805337503552436,0.155934140086174,0.0,7773,7238.3,0.16
2295,한국소방산업기술원,0.7645614147186279,0.2318557798862457,0.0,0.0,0.0,0.0,0.1270852982997894,0.1292245090007782,0.0,0.6612849831581116,0.0,0.0807435289025306,0.0,6276,465.7,0.18
2296,인터브랜드,0.0,0.0,0.1944433748722076,0.7141337394714355,0.0,0.0877407863736152,0.0,0.2548792958259582,0.3399389088153839,0.3623326122760772,0.0,0.0,0.0405483618378639,5932,83.8,0.75
2297,서울올림픽기념국민체육진흥공단,0.992624819278717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2082935720682144,0.0,0.785183846950531,0.0,7080,6300.0,0.34
2298,한국식품안전관리인증원,0.9562532305717468,0.0,0.0,0.0391946323215961,0.0,0.0,0.0,0.2156784385442733,0.0,0.2347180247306823,0.0,0.5463047027587891,0.0,5287,432.7,0.38
2299,식품안전정보원,0.8180481195449829,0.0,0.0,0.0,0.1757203489542007,0.0,0.0,0.1411891728639602,0.0,0.4884434938430786,0.0,0.0537785291671752,0.3140416145324707,4398,104.9,0.55
2300,에이치엘비제약,0.0,0.7307039499282837,0.0,0.0,0.0,0.2665931582450866,0.3741935193538666,0.0,0.0722274780273437,0.1024435684084892,0.1069565862417221,0.0,0.34341961145401,4439,628.5,0.4
2301,한국보훈복지의료공단,0.9955250024795532,0.0,0.0,0.0,0.0,0.0,0.0,0.1315218955278396,0.0,0.2482144832611084,0.0,0.6177800297737122,0.0,6196,1100.0,0.51
2302,스마일게이트홀딩스,0.1282739341259002,0.2970676124095917,0.0,0.5725791454315186,0.0,0.0,0.0,0.0,0.6643978357315063,0.0,0.3329452276229858,0.0,0.0,6032,6178.9,0.27
2303,중소기업중앙회,0.6866220831871033,0.0,0.0,0.3021497726440429,0.0,0.0,0.0,0.4523457884788513,0.0,0.0,0.0882621183991432,0.3613669276237488,0.0932953581213951,6032,2630.2,0.15
